# Windowed IMU NJS Results
# Source: 012 010 2024-04-19 09-17-26.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	3.287220	0	None	1
1.500	1.000	2.000	3.089083	1	SideToSide	1
2.500	2.000	3.000	1.229860	0	HandLeft	1
3.500	3.000	4.000	2.190440	0	HandLeft	1
4.500	4.000	5.000	2.842911	0	BeginTask	1
5.500	5.000	6.000	6.990215	0	BeginTask	1
6.500	6.000	7.000	8.778867	0	BeginTask	1
7.500	7.000	8.000	2.684230	0	BeginTask	1
8.500	8.000	9.000	1.433773	0	FinishTask	1
9.500	9.000	10.000	2.154926	0	FinishTask	1
10.500	10.000	11.000	1.429784	1	SideToSide	1
11.500	11.000	12.000	1.927396	0	HandRight	1
12.500	12.000	13.000	2.501293	0	HandRight	1
13.500	13.000	14.000	1.521583	0	HandLeft	1
14.500	14.000	15.000	2.195102	0	HandLeft	1
15.500	15.000	16.000	2.401641	0	HandLeft	1
16.500	16.000	17.000	2.550878	0	HandLeft	1
17.500	17.000	18.000	1.704009	0	HandLeft	1
18.500	18.000	19.000	3.614750	0	HandLeft	1
19.500	19.000	20.000	2.864016	0	HandLeft	1
20.500	20.000	21.000	2.372200	0	BeginTask	1
21.500	21.000	22.000	5.527397	0	BeginTask	1
22.500	22.000	23.000	45.016721	0	BeginTask	1
23.500	23.000	24.000	1.752707	0	FinishTask	1
24.500	24.000	25.000	2.456622	1	SideToSide	1
25.500	25.000	26.000	2.722974	1	SideToSide	1
26.500	26.000	27.000	1.948512	0	HandLeft	1
27.500	27.000	28.000	2.438157	0	HandLeft	1
28.500	28.000	29.000	6.832135	0	BeginTask	1
29.500	29.000	30.000	8.224358	0	BeginTask	1
30.500	30.000	31.000	22.513144	0	BeginTask	1
31.500	31.000	32.000	1.745069	0	FinishTask	1
32.500	32.000	33.000	2.542531	1	SideToSide	1
33.500	33.000	34.000	1.788393	1	SideToSide	1
34.500	34.000	35.000	1.541639	0	HandLeft	1
35.500	35.000	36.000	5.593713	0	BeginTask	1
36.500	36.000	37.000	42.626272	0	BeginTask	1
37.500	37.000	38.000	12.344937	0	BeginTask	1
38.500	38.000	39.000	2.790077	0	FinishTask	1
39.500	39.000	40.000	1.484919	1	SideToSide	1
40.500	40.000	41.000	2.270341	0	HandLeft	1
41.500	41.000	42.000	2.522502	0	BeginTask	1
42.500	42.000	43.000	5.599609	0	BeginTask	1
43.500	43.000	44.000	5.248719	0	BeginTask	1
44.500	44.000	45.000	2.059713	0	FinishTask	1
45.500	45.000	46.000	3.489513	1	SideToSide	1
46.500	46.000	47.000	2.939784	0	HandLeft	1
47.500	47.000	48.000	1.776741	0	BeginTask	1
48.500	48.000	49.000	13.767243	0	BeginTask	1
49.500	49.000	50.000	12.575312	0	BeginTask	1
50.500	50.000	51.000	1.891373	0	FinishTask	1
51.500	51.000	52.000	2.932090	1	SideToSide	1
52.500	52.000	53.000	2.185276	1	SideToSide	1
53.500	53.000	54.000	1.752473	0	BeginTask	1
54.500	54.000	55.000	2.294972	0	BeginTask	1
55.500	55.000	56.000	21.607705	0	BeginTask	1
56.500	56.000	57.000	3.566357	0	BeginTask	1
57.500	57.000	58.000	2.796345	0	FinishTask	1
58.500	58.000	59.000	2.608430	1	SideToSide	1
59.500	59.000	60.000	3.074036	1	SideToSide	1
60.500	60.000	61.000	2.761589	0	BeginTask	1
61.500	61.000	62.000	3.161970	0	BeginTask	1
62.500	62.000	63.000	1.716744	0	BeginTask	1
63.500	63.000	64.000	2.068891	0	BeginTask	1
64.500	64.000	65.000	1.962215	0	BeginTask	1
65.500	65.000	66.000	1.536203	0	BeginTask	1
66.500	66.000	67.000	2.252293	0	BeginTask	1
67.500	67.000	68.000	2.616008	1	SideToSide	1
68.500	68.000	69.000	3.117216	0	HandLeft	1
69.500	69.000	70.000	2.599039	0	HandLeft	1
70.500	70.000	71.000	2.264372	0	HandLeft	1
71.500	71.000	72.000	4.694741	0	BeginTask	1
72.500	72.000	73.000	10.115061	0	BeginTask	1
73.500	73.000	74.000	5.247563	0	BeginTask	1
74.500	74.000	75.000	1.628776	0	FinishTask	1
75.500	75.000	76.000	3.031983	1	SideToSide	1
76.500	76.000	77.000	2.632870	0	HandLeft	1
77.500	77.000	78.000	1.900456	0	BeginTask	1
78.500	78.000	79.000	5.112694	0	BeginTask	1
79.500	79.000	80.000	18.278324	0	BeginTask	1
80.500	80.000	81.000	1.824341	0	FinishTask	1
81.500	81.000	82.000	2.210220	1	SideToSide	1
82.500	82.000	83.000	2.700393	0	HandLeft	1
83.500	83.000	84.000	2.496640	0	BeginTask	1
84.500	84.000	85.000	5.177085	0	BeginTask	1
85.500	85.000	86.000	8.409311	0	BeginTask	1
86.500	86.000	87.000	2.633420	0	BeginTask	1
87.500	87.000	88.000	2.112635	0	FinishTask	1
88.060	88.000	88.120	0.038583	0	FinishTask	1
