# Windowed IMU NJS Results
# Source: 012 010 2024-04-19 09-19-22.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.525115	0	None	1
1.500	1.000	2.000	2.225245	1	VerticalSip	1
2.500	2.000	3.000	4.309643	0	HandLeft	1
3.500	3.000	4.000	2.200931	0	BeginTask	1
4.500	4.000	5.000	3.382737	0	BeginTask	1
5.500	5.000	6.000	3.192894	0	BeginTask	1
6.500	6.000	7.000	1.756032	0	BeginTask	1
7.500	7.000	8.000	15.820860	0	BeginTask	1
8.500	8.000	9.000	1.802460	0	FinishTask	1
9.500	9.000	10.000	0.796832	0	FinishTask	1
10.500	10.000	11.000	1.937745	0	HandLeft	1
11.500	11.000	12.000	2.799387	0	HandLeft	1
12.500	12.000	13.000	1.811703	0	BeginTask	1
13.500	13.000	14.000	4.061546	0	BeginTask	1
14.500	14.000	15.000	1.327871	0	BeginTask	1
15.500	15.000	16.000	7.488531	0	BeginTask	1
16.500	16.000	17.000	7.130180	0	BeginTask	1
17.500	17.000	18.000	1.427617	0	FinishTask	1
18.500	18.000	19.000	9.263658	0	FinishTask	1
19.500	19.000	20.000	5.920535	0	FinishTask	1
20.500	20.000	21.000	3.137224	0	FinishTask	1
21.500	21.000	22.000	4.390086	0	FinishTask	1
22.500	22.000	23.000	4.073061	0	FinishTask	1
23.500	23.000	24.000	2.198845	0	FinishTask	1
24.500	24.000	25.000	2.476558	0	FinishTask	1
25.500	25.000	26.000	3.679891	0	FinishTask	1
26.500	26.000	27.000	2.394272	0	FinishTask	1
27.500	27.000	28.000	2.744736	0	FinishTask	1
28.500	28.000	29.000	2.153439	1	VerticalSip	1
29.500	29.000	30.000	2.148377	0	HandLeft	1
30.500	30.000	31.000	2.669192	0	HandLeft	1
31.500	31.000	32.000	1.340461	0	BeginTask	1
32.500	32.000	33.000	5.501356	0	BeginTask	1
33.500	33.000	34.000	2.196374	0	BeginTask	1
34.500	34.000	35.000	14.335484	0	BeginTask	1
35.500	35.000	36.000	3.837330	0	BeginTask	1
36.500	36.000	37.000	2.031339	0	FinishTask	1
37.500	37.000	38.000	2.317064	1	VerticalSip	1
38.500	38.000	39.000	2.851129	0	HandLeft	1
39.500	39.000	40.000	1.828002	0	BeginTask	1
40.500	40.000	41.000	4.593202	0	BeginTask	1
41.500	41.000	42.000	2.282483	0	BeginTask	1
42.500	42.000	43.000	15.990514	0	BeginTask	1
43.500	43.000	44.000	2.057455	0	BeginTask	1
44.500	44.000	45.000	1.721453	0	FinishTask	1
45.500	45.000	46.000	2.385180	1	VerticalSip	1
46.500	46.000	47.000	2.527979	0	HandLeft	1
47.500	47.000	48.000	2.269987	0	BeginTask	1
48.500	48.000	49.000	4.138526	0	BeginTask	1
49.500	49.000	50.000	1.190141	0	BeginTask	1
50.500	50.000	51.000	41.387686	0	BeginTask	1
51.500	51.000	52.000	6.546026	0	BeginTask	1
52.500	52.000	53.000	2.090110	0	FinishTask	1
53.500	53.000	54.000	1.694854	0	FinishTask	1
54.500	54.000	55.000	1.762539	1	VerticalSip	1
55.500	55.000	56.000	2.082395	0	HandLeft	1
56.500	56.000	57.000	2.522299	0	BeginTask	1
57.500	57.000	58.000	2.217762	0	BeginTask	1
58.500	58.000	59.000	4.916532	0	BeginTask	1
59.500	59.000	60.000	3.369119	0	BeginTask	1
60.500	60.000	61.000	42.969506	0	BeginTask	1
61.500	61.000	62.000	3.285083	0	FinishTask	1
62.500	62.000	63.000	1.558901	1	VerticalSip	1
63.500	63.000	64.000	1.860437	0	HandLeft	1
64.500	64.000	65.000	1.717542	0	BeginTask	1
65.500	65.000	66.000	5.203553	0	BeginTask	1
66.500	66.000	67.000	2.198031	0	BeginTask	1
67.500	67.000	68.000	4.593262	0	BeginTask	1
68.500	68.000	69.000	4.880458	0	BeginTask	1
69.500	69.000	70.000	3.959125	0	FinishTask	1
70.500	70.000	71.000	1.389139	1	VerticalSip	1
71.500	71.000	72.000	1.748806	0	HandLeft	1
72.500	72.000	73.000	1.722033	0	BeginTask	1
73.500	73.000	74.000	4.527897	0	BeginTask	1
74.500	74.000	75.000	2.932043	0	BeginTask	1
75.500	75.000	76.000	5.427464	0	BeginTask	1
76.500	76.000	77.000	4.199881	0	BeginTask	1
77.500	77.000	78.000	1.427100	0	FinishTask	1
78.500	78.000	79.000	1.728323	0	FinishTask	1
79.500	79.000	80.000	1.465093	1	VerticalSip	1
80.500	80.000	81.000	1.932808	0	HandLeft	1
81.500	81.000	82.000	3.196398	0	BeginTask	1
82.500	82.000	83.000	2.447102	0	BeginTask	1
83.500	83.000	84.000	1.903365	0	BeginTask	1
84.500	84.000	85.000	2.554476	0	BeginTask	1
85.500	85.000	86.000	20.421987	0	BeginTask	1
86.500	86.000	87.000	1.981194	0	FinishTask	1
87.500	87.000	88.000	2.979409	1	VerticalSip	1
88.500	88.000	89.000	1.999419	0	HandLeft	1
89.500	89.000	90.000	2.480866	0	HandLeft	1
90.500	90.000	91.000	2.936743	0	BeginTask	1
91.500	91.000	92.000	4.312117	0	BeginTask	1
92.500	92.000	93.000	3.751526	0	BeginTask	1
93.500	93.000	94.000	15.027120	0	BeginTask	1
94.500	94.000	95.000	3.682748	0	BeginTask	1
95.310	95.000	95.620	0.752559	0	FinishTask	1
