# Windowed IMU NJS Results
# Source: 014 013 2024-07-31 15-08-46.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.463277	0	None	1
1.500	1.000	2.000	1.147697	1	VerticalShelf	1
2.500	2.000	3.000	1.471854	0	HandLeft	1
3.500	3.000	4.000	1.535101	0	BeginTask	1
4.500	4.000	5.000	1.391440	0	BeginTask	1
5.500	5.000	6.000	2.776877	0	BeginTask	1
6.500	6.000	7.000	32.002607	0	BeginTask	1
7.500	7.000	8.000	74.416407	0	BeginTask	1
8.500	8.000	9.000	4.830425	0	BeginTask	1
9.500	9.000	10.000	2.980892	0	BeginTask	1
10.500	10.000	11.000	12.683619	0	BeginTask	1
11.500	11.000	12.000	1.813219	0	FinishTask	1
12.500	12.000	13.000	0.919174	0	FinishTask	1
13.500	13.000	14.000	1.378384	1	VerticalShelf	1
14.500	14.000	15.000	0.871828	0	HandLeft	1
15.500	15.000	16.000	2.084714	0	BeginTask	1
16.500	16.000	17.000	2.883128	0	BeginTask	1
17.500	17.000	18.000	13.364715	0	BeginTask	1
18.500	18.000	19.000	2.288104	0	BeginTask	1
19.500	19.000	20.000	1.383325	0	BeginTask	1
20.500	20.000	21.000	2.847357	0	BeginTask	1
21.500	21.000	22.000	13.296136	0	BeginTask	1
22.500	22.000	23.000	1.722885	0	BeginTask	1
23.500	23.000	24.000	1.163158	0	FinishTask	1
24.500	24.000	25.000	1.223888	1	VerticalShelf	1
25.500	25.000	26.000	1.215425	0	HandLeft	1
26.500	26.000	27.000	0.660505	0	BeginTask	1
27.500	27.000	28.000	2.207281	0	BeginTask	1
28.500	28.000	29.000	2.793163	0	BeginTask	1
29.500	29.000	30.000	2.410899	0	BeginTask	1
30.500	30.000	31.000	43.130201	0	BeginTask	1
31.500	31.000	32.000	4.779220	0	BeginTask	1
32.500	32.000	33.000	2.548977	0	BeginTask	1
33.500	33.000	34.000	4.821248	0	BeginTask	1
34.500	34.000	35.000	1.619095	0	BeginTask	1
35.500	35.000	36.000	1.709500	0	FinishTask	1
36.500	36.000	37.000	1.421751	1	VerticalShelf	1
37.500	37.000	38.000	1.599151	0	HandLeft	1
38.500	38.000	39.000	1.522463	0	BeginTask	1
39.500	39.000	40.000	3.936537	0	BeginTask	1
40.500	40.000	41.000	30.629333	0	BeginTask	1
41.500	41.000	42.000	13.436117	0	BeginTask	1
42.500	42.000	43.000	1.659346	0	BeginTask	1
43.500	43.000	44.000	2.954613	0	BeginTask	1
44.500	44.000	45.000	22.388602	0	BeginTask	1
45.500	45.000	46.000	1.419092	0	BeginTask	1
46.500	46.000	47.000	1.261552	0	FinishTask	1
47.500	47.000	48.000	1.257502	1	VerticalShelf	1
48.500	48.000	49.000	1.072472	0	HandLeft	1
49.500	49.000	50.000	1.187779	0	BeginTask	1
50.500	50.000	51.000	1.473935	0	BeginTask	1
51.500	51.000	52.000	5.121906	0	BeginTask	1
52.500	52.000	53.000	14.024383	0	BeginTask	1
53.500	53.000	54.000	1.465442	0	BeginTask	1
54.500	54.000	55.000	2.198813	0	BeginTask	1
55.500	55.000	56.000	2.550789	0	BeginTask	1
56.500	56.000	57.000	23.103780	0	BeginTask	1
57.500	57.000	58.000	1.045628	0	BeginTask	1
58.500	58.000	59.000	1.501613	0	FinishTask	1
59.500	59.000	60.000	0.774742	1	VerticalShelf	1
60.500	60.000	61.000	1.183435	1	VerticalShelf	1
61.500	61.000	62.000	1.297410	0	HandLeft	1
62.500	62.000	63.000	1.125562	0	BeginTask	1
63.500	63.000	64.000	1.302344	0	BeginTask	1
64.500	64.000	65.000	3.144929	0	BeginTask	1
65.500	65.000	66.000	26.776335	0	BeginTask	1
66.500	66.000	67.000	3.730373	0	BeginTask	1
67.500	67.000	68.000	1.856462	0	BeginTask	1
68.500	68.000	69.000	3.345053	0	BeginTask	1
69.500	69.000	70.000	10.714264	0	BeginTask	1
70.500	70.000	71.000	1.516682	0	BeginTask	1
71.500	71.000	72.000	1.068097	0	FinishTask	1
72.500	72.000	73.000	1.044223	1	VerticalShelf	1
73.500	73.000	74.000	1.185065	0	HandLeft	1
74.500	74.000	75.000	1.289721	0	BeginTask	1
75.500	75.000	76.000	1.213955	0	BeginTask	1
76.500	76.000	77.000	3.455287	0	BeginTask	1
77.500	77.000	78.000	19.531113	0	BeginTask	1
78.500	78.000	79.000	2.727669	0	BeginTask	1
79.500	79.000	80.000	3.325587	0	BeginTask	1
80.500	80.000	81.000	2.976970	0	BeginTask	1
81.500	81.000	82.000	2.667236	0	BeginTask	1
82.500	82.000	83.000	7.049354	0	BeginTask	1
83.500	83.000	84.000	1.092248	0	FinishTask	1
84.500	84.000	85.000	1.368627	1	VerticalShelf	1
85.500	85.000	86.000	1.497449	0	BeginTask	1
86.500	86.000	87.000	1.501708	0	BeginTask	1
87.500	87.000	88.000	1.312931	0	BeginTask	1
88.500	88.000	89.000	1.989173	0	BeginTask	1
89.500	89.000	90.000	19.461170	0	BeginTask	1
90.500	90.000	91.000	2.055057	0	BeginTask	1
91.500	91.000	92.000	2.930259	0	BeginTask	1
92.500	92.000	93.000	15.045180	0	BeginTask	1
93.500	93.000	94.000	1.844412	0	BeginTask	1
94.500	94.000	95.000	1.236785	0	FinishTask	1
95.500	95.000	96.000	0.876835	1	VerticalShelf	1
96.500	96.000	97.000	0.991105	0	BeginTask	1
