# Windowed IMU NJS Results
# Source: 011 009 2024-04-12 13-51-43.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.365088	0	None	1
1.500	1.000	2.000	1.443911	1	VerticalSip	1
2.500	2.000	3.000	0.998727	0	HandLeft	1
3.500	3.000	4.000	2.310963	0	BeginTask	1
4.500	4.000	5.000	5.817770	0	BeginTask	1
5.500	5.000	6.000	6.106395	0	BeginTask	1
6.500	6.000	7.000	71.186433	0	BeginTask	1
7.500	7.000	8.000	1.412778	0	FinishTask	1
8.500	8.000	9.000	1.196090	0	FinishTask	1
9.500	9.000	10.000	0.982495	0	HandLeft	1
10.500	10.000	11.000	1.202949	0	BeginTask	1
11.500	11.000	12.000	5.174076	0	BeginTask	1
12.500	12.000	13.000	3.106435	0	BeginTask	1
13.500	13.000	14.000	5.102371	0	BeginTask	1
14.500	14.000	15.000	16.051399	0	BeginTask	1
15.500	15.000	16.000	1.164962	0	FinishTask	1
16.500	16.000	17.000	1.527918	0	HandLeft	1
17.500	17.000	18.000	1.637196	0	BeginTask	1
18.500	18.000	19.000	4.247106	0	BeginTask	1
19.500	19.000	20.000	2.732153	0	BeginTask	1
20.500	20.000	21.000	5.702531	0	BeginTask	1
21.500	21.000	22.000	9.968581	0	BeginTask	1
22.500	22.000	23.000	1.021942	0	FinishTask	1
23.500	23.000	24.000	1.883114	1	VerticalSip	1
24.500	24.000	25.000	1.073206	0	HandLeft	1
25.500	25.000	26.000	1.406094	0	BeginTask	1
26.500	26.000	27.000	5.572342	0	BeginTask	1
27.500	27.000	28.000	2.606745	0	BeginTask	1
28.500	28.000	29.000	15.036398	0	BeginTask	1
29.500	29.000	30.000	4.491920	0	BeginTask	1
30.500	30.000	31.000	1.386617	0	FinishTask	1
31.500	31.000	32.000	1.307068	1	VerticalSip	1
32.500	32.000	33.000	1.535443	0	BeginTask	1
33.500	33.000	34.000	5.614934	0	BeginTask	1
34.500	34.000	35.000	4.846476	0	BeginTask	1
35.500	35.000	36.000	3.081973	0	BeginTask	1
36.500	36.000	37.000	6.307596	0	BeginTask	1
37.500	37.000	38.000	1.880179	0	BeginTask	1
38.500	38.000	39.000	1.019405	1	VerticalSip	1
39.500	39.000	40.000	1.734197	0	HandLeft	1
40.500	40.000	41.000	1.527809	0	BeginTask	1
41.500	41.000	42.000	5.654267	0	BeginTask	1
42.500	42.000	43.000	1.738253	0	BeginTask	1
43.500	43.000	44.000	5.829747	0	BeginTask	1
44.500	44.000	45.000	14.582350	0	BeginTask	1
45.500	45.000	46.000	1.304445	0	FinishTask	1
46.500	46.000	47.000	1.871006	1	VerticalSip	1
47.500	47.000	48.000	0.729922	0	BeginTask	1
48.500	48.000	49.000	5.232307	0	BeginTask	1
49.500	49.000	50.000	3.122625	0	BeginTask	1
50.500	50.000	51.000	2.266350	0	BeginTask	1
51.500	51.000	52.000	2.945330	0	BeginTask	1
52.500	52.000	53.000	31.885772	0	BeginTask	1
53.500	53.000	54.000	1.232754	0	FinishTask	1
54.500	54.000	55.000	1.328189	1	VerticalSip	1
55.500	55.000	56.000	1.170473	0	HandLeft	1
56.500	56.000	57.000	1.191709	0	BeginTask	1
57.500	57.000	58.000	6.626007	0	BeginTask	1
58.500	58.000	59.000	3.172822	0	BeginTask	1
59.500	59.000	60.000	5.792684	0	BeginTask	1
60.500	60.000	61.000	5.897409	0	BeginTask	1
61.500	61.000	62.000	0.946028	0	FinishTask	1
62.500	62.000	63.000	1.824658	1	VerticalSip	1
63.500	63.000	64.000	0.832808	0	BeginTask	1
64.500	64.000	65.000	7.538970	0	BeginTask	1
65.500	65.000	66.000	4.357465	0	BeginTask	1
66.500	66.000	67.000	3.072215	0	BeginTask	1
67.500	67.000	68.000	4.064885	0	BeginTask	1
68.500	68.000	69.000	0.877005	0	BeginTask	1
69.500	69.000	70.000	1.598127	0	FinishTask	1
70.500	70.000	71.000	1.233688	1	VerticalSip	1
71.500	71.000	72.000	1.233517	0	BeginTask	1
72.500	72.000	73.000	4.556713	0	BeginTask	1
73.500	73.000	74.000	5.148170	0	BeginTask	1
74.500	74.000	75.000	2.636513	0	BeginTask	1
75.500	75.000	76.000	4.692347	0	BeginTask	1
76.500	76.000	77.000	3.657086	0	BeginTask	1
77.500	77.000	78.000	1.090151	0	FinishTask	1
78.290	78.000	78.580	0.469902	0	FinishTask	1
