# Windowed IMU NJS Results
# Source: 010 009 2024-04-12 13-02-29.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.370967	0	None	1
1.500	1.000	2.000	1.561208	0	Pour	1
2.500	2.000	3.000	1.068631	0	HandRight	1
3.500	3.000	4.000	1.501893	0	BeginTask	1
4.500	4.000	5.000	2.266724	0	BeginTask	1
5.500	5.000	6.000	2.257679	0	BeginTask	1
6.500	6.000	7.000	1.381403	0	BeginTask	1
7.500	7.000	8.000	0.905131	0	BeginTask	1
8.500	8.000	9.000	0.686869	0	BeginTask	1
9.500	9.000	10.000	0.781979	0	BeginTask	1
10.500	10.000	11.000	2.076330	0	BeginTask	1
11.500	11.000	12.000	5.499455	0	BeginTask	1
12.500	12.000	13.000	1.517581	0	FinishTask	1
13.500	13.000	14.000	1.665689	1	Pour	1
14.500	14.000	15.000	1.201823	0	HandRight	1
15.500	15.000	16.000	1.091800	0	BeginTask	1
16.500	16.000	17.000	2.411584	0	BeginTask	1
17.500	17.000	18.000	2.685661	0	BeginTask	1
18.500	18.000	19.000	1.031791	0	BeginTask	1
19.500	19.000	20.000	1.080180	0	BeginTask	1
20.500	20.000	21.000	0.850995	0	BeginTask	1
21.500	21.000	22.000	3.329814	0	BeginTask	1
22.500	22.000	23.000	44.069714	0	BeginTask	1
23.500	23.000	24.000	0.741508	0	FinishTask	1
24.500	24.000	25.000	1.457439	0	FinishTask	1
25.500	25.000	26.000	1.444184	1	Pour	1
26.500	26.000	27.000	1.081771	0	HandRight	1
27.500	27.000	28.000	2.871017	0	BeginTask	1
28.500	28.000	29.000	2.623924	0	BeginTask	1
29.500	29.000	30.000	0.647167	0	BeginTask	1
30.500	30.000	31.000	0.694792	0	BeginTask	1
31.500	31.000	32.000	2.744521	0	BeginTask	1
32.500	32.000	33.000	65.514406	0	BeginTask	1
33.500	33.000	34.000	1.150130	0	BeginTask	1
34.500	34.000	35.000	1.034216	0	FinishTask	1
35.500	35.000	36.000	1.036978	0	HandRight	1
36.500	36.000	37.000	1.090993	0	BeginTask	1
37.500	37.000	38.000	2.338731	0	BeginTask	1
38.500	38.000	39.000	1.329018	0	BeginTask	1
39.500	39.000	40.000	1.467505	0	BeginTask	1
40.500	40.000	41.000	0.679756	0	BeginTask	1
41.500	41.000	42.000	0.591476	0	BeginTask	1
42.500	42.000	43.000	3.299708	0	BeginTask	1
43.500	43.000	44.000	94.608578	0	BeginTask	1
44.500	44.000	45.000	1.345883	0	FinishTask	1
45.500	45.000	46.000	1.281012	1	Pour	1
46.500	46.000	47.000	1.425679	0	HandRight	1
47.500	47.000	48.000	1.258075	0	BeginTask	1
48.500	48.000	49.000	2.401489	0	BeginTask	1
49.500	49.000	50.000	0.954284	0	BeginTask	1
50.500	50.000	51.000	0.544403	0	BeginTask	1
51.500	51.000	52.000	0.342769	0	BeginTask	1
52.500	52.000	53.000	1.900053	0	BeginTask	1
53.500	53.000	54.000	3.233059	0	BeginTask	1
54.500	54.000	55.000	4.175626	0	BeginTask	1
55.500	55.000	56.000	0.929173	0	FinishTask	1
56.500	56.000	57.000	1.181253	1	Pour	1
57.500	57.000	58.000	1.135786	0	HandRight	1
58.500	58.000	59.000	1.044464	0	BeginTask	1
59.500	59.000	60.000	2.338093	0	BeginTask	1
60.500	60.000	61.000	1.203231	0	BeginTask	1
61.500	61.000	62.000	0.627511	0	BeginTask	1
62.500	62.000	63.000	0.480615	0	BeginTask	1
63.500	63.000	64.000	1.042715	0	BeginTask	1
64.500	64.000	65.000	2.939438	0	BeginTask	1
65.500	65.000	66.000	4.729011	0	BeginTask	1
66.500	66.000	67.000	1.264853	0	FinishTask	1
67.500	67.000	68.000	0.798436	1	Pour	1
68.500	68.000	69.000	1.381263	0	BeginTask	1
69.500	69.000	70.000	3.245958	0	BeginTask	1
70.500	70.000	71.000	1.750566	0	BeginTask	1
71.500	71.000	72.000	0.594111	0	BeginTask	1
72.500	72.000	73.000	0.561763	0	BeginTask	1
73.500	73.000	74.000	0.694191	0	BeginTask	1
74.500	74.000	75.000	1.831456	0	BeginTask	1
75.500	75.000	76.000	5.386776	0	BeginTask	1
76.500	76.000	77.000	1.063456	0	BeginTask	1
77.500	77.000	78.000	1.537304	1	Pour	1
78.500	78.000	79.000	1.098217	0	HandRight	1
79.500	79.000	80.000	1.654111	0	BeginTask	1
80.500	80.000	81.000	1.938418	0	BeginTask	1
81.500	81.000	82.000	1.046457	0	BeginTask	1
82.500	82.000	83.000	1.058643	0	BeginTask	1
83.500	83.000	84.000	0.844826	0	BeginTask	1
84.500	84.000	85.000	0.614933	0	BeginTask	1
85.500	85.000	86.000	2.482269	0	BeginTask	1
86.500	86.000	87.000	6.450973	0	BeginTask	1
87.500	87.000	88.000	1.655078	0	FinishTask	1
88.500	88.000	89.000	1.236161	1	Pour	1
89.500	89.000	90.000	1.040858	0	HandRight	1
90.500	90.000	91.000	2.276740	0	BeginTask	1
91.500	91.000	92.000	1.368563	0	BeginTask	1
92.500	92.000	93.000	1.149523	0	BeginTask	1
93.500	93.000	94.000	0.578635	0	BeginTask	1
94.500	94.000	95.000	0.508433	0	BeginTask	1
95.500	95.000	96.000	1.419624	0	BeginTask	1
96.500	96.000	97.000	3.023583	0	BeginTask	1
97.500	97.000	98.000	26.848965	0	BeginTask	1
98.500	98.000	99.000	1.906467	0	FinishTask	1
99.500	99.000	100.000	1.075935	1	Pour	1
100.500	100.000	101.000	1.860400	0	HandRight	1
101.500	101.000	102.000	2.508407	0	BeginTask	1
102.500	102.000	103.000	2.197953	0	BeginTask	1
103.500	103.000	104.000	0.703417	0	BeginTask	1
104.500	104.000	105.000	0.705575	0	BeginTask	1
105.500	105.000	106.000	0.883674	0	BeginTask	1
106.500	106.000	107.000	1.016656	0	BeginTask	1
107.500	107.000	108.000	2.026349	0	BeginTask	1
108.500	108.000	109.000	20.594908	0	BeginTask	1
109.500	109.000	110.000	1.063064	0	FinishTask	1
110.430	110.000	110.860	0.875334	0	FinishTask	1
