# Windowed IMU NJS Results
# Source: 010 009 2024-04-12 13-05-35.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.438138	0	None	1
1.500	1.000	2.000	0.902625	0	SideToSide	1
2.500	2.000	3.000	2.179471	1	SideToSide	1
3.500	3.000	4.000	1.394647	0	HandLeft	1
4.500	4.000	5.000	1.180401	0	BeginTask	1
5.500	5.000	6.000	2.580012	0	BeginTask	1
6.500	6.000	7.000	3.665165	0	BeginTask	1
7.500	7.000	8.000	12.007023	0	BeginTask	1
8.500	8.000	9.000	1.172867	0	FinishTask	1
9.500	9.000	10.000	1.350295	1	SideToSide	1
10.500	10.000	11.000	1.326377	0	HandLeft	1
11.500	11.000	12.000	13.762736	0	BeginTask	1
12.500	12.000	13.000	5.794987	0	BeginTask	1
13.500	13.000	14.000	4.874585	0	BeginTask	1
14.500	14.000	15.000	1.402592	0	FinishTask	1
15.500	15.000	16.000	1.462893	1	SideToSide	1
16.500	16.000	17.000	0.933094	0	HandLeft	1
17.500	17.000	18.000	1.343648	0	BeginTask	1
18.500	18.000	19.000	2.614261	0	BeginTask	1
19.500	19.000	20.000	7.779938	0	BeginTask	1
20.500	20.000	21.000	1.838971	0	BeginTask	1
21.500	21.000	22.000	1.281652	0	FinishTask	1
22.500	22.000	23.000	1.297710	1	SideToSide	1
23.500	23.000	24.000	1.071779	0	HandLeft	1
24.500	24.000	25.000	3.737365	0	BeginTask	1
25.500	25.000	26.000	19.226986	0	BeginTask	1
26.500	26.000	27.000	3.351185	0	BeginTask	1
27.500	27.000	28.000	0.997576	0	FinishTask	1
28.500	28.000	29.000	1.189784	1	SideToSide	1
29.500	29.000	30.000	1.309052	0	HandLeft	1
30.500	30.000	31.000	1.354393	0	BeginTask	1
31.500	31.000	32.000	3.338199	0	BeginTask	1
32.500	32.000	33.000	26.100010	0	BeginTask	1
33.500	33.000	34.000	1.212946	0	FinishTask	1
34.500	34.000	35.000	1.459561	1	SideToSide	1
35.500	35.000	36.000	1.088257	0	HandLeft	1
36.500	36.000	37.000	2.349579	0	BeginTask	1
37.500	37.000	38.000	1.690167	0	BeginTask	1
38.500	38.000	39.000	12.386239	0	BeginTask	1
39.500	39.000	40.000	1.281203	0	FinishTask	1
40.500	40.000	41.000	1.118891	1	SideToSide	1
41.500	41.000	42.000	1.464619	0	BeginTask	1
42.500	42.000	43.000	1.137000	0	BeginTask	1
43.500	43.000	44.000	11.095633	0	BeginTask	1
44.500	44.000	45.000	1.243951	0	BeginTask	1
45.500	45.000	46.000	1.199818	0	FinishTask	1
46.500	46.000	47.000	1.214071	1	SideToSide	1
47.500	47.000	48.000	1.122648	0	HandLeft	1
48.500	48.000	49.000	3.059175	0	BeginTask	1
49.500	49.000	50.000	8.389700	0	BeginTask	1
50.500	50.000	51.000	2.610073	0	BeginTask	1
51.500	51.000	52.000	1.044380	0	FinishTask	1
52.500	52.000	53.000	1.236903	1	SideToSide	1
53.500	53.000	54.000	1.529205	0	HandLeft	1
54.500	54.000	55.000	4.346570	0	BeginTask	1
55.500	55.000	56.000	2.373763	0	BeginTask	1
56.500	56.000	57.000	19.825433	0	BeginTask	1
57.500	57.000	58.000	1.115695	0	FinishTask	1
58.500	58.000	59.000	1.714789	1	SideToSide	1
59.500	59.000	60.000	1.561285	0	HandLeft	1
60.500	60.000	61.000	0.757688	0	BeginTask	1
61.500	61.000	62.000	4.355592	0	BeginTask	1
62.500	62.000	63.000	7.458456	0	BeginTask	1
63.500	63.000	64.000	1.167219	0	BeginTask	1
64.390	64.000	64.780	1.146931	0	FinishTask	1
