# Windowed IMU NJS Results
# Source: 007 006 2024-03-20 13-24-12.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.741702	0	VerticalSip	1
1.500	1.000	2.000	2.214070	1	VerticalSip	1
2.500	2.000	3.000	1.686789	0	HandRight	1
3.500	3.000	4.000	2.151511	0	BeginTask	1
4.500	4.000	5.000	56.911525	0	BeginTask	1
5.500	5.000	6.000	13.970143	0	BeginTask	1
6.500	6.000	7.000	23.983817	0	BeginTask	1
7.500	7.000	8.000	15.063499	0	BeginTask	1
8.500	8.000	9.000	2.176549	0	FinishTask	1
9.500	9.000	10.000	3.087820	0	FinishTask	1
10.500	10.000	11.000	1.480874	0	FinishTask	1
11.500	11.000	12.000	2.473315	0	FinishTask	1
12.500	12.000	13.000	1.670068	0	FinishTask	1
13.500	13.000	14.000	2.953536	0	FinishTask	1
14.500	14.000	15.000	3.614387	0	FinishTask	1
15.500	15.000	16.000	3.747162	0	FinishTask	1
16.500	16.000	17.000	1.466001	0	FinishTask	1
17.500	17.000	18.000	1.719405	0	FinishTask	1
18.500	18.000	19.000	2.735615	0	FinishTask	1
19.500	19.000	20.000	2.245217	0	FinishTask	1
20.500	20.000	21.000	3.048034	1	VerticalSip	1
21.500	21.000	22.000	1.738616	0	HandRight	1
22.500	22.000	23.000	4.003829	0	BeginTask	1
23.500	23.000	24.000	17.835302	0	BeginTask	1
24.500	24.000	25.000	15.323422	0	BeginTask	1
25.500	25.000	26.000	8.695374	0	BeginTask	1
26.500	26.000	27.000	2.008648	0	FinishTask	1
27.500	27.000	28.000	2.101709	1	VerticalSip	1
28.500	28.000	29.000	1.317793	0	BeginTask	1
29.500	29.000	30.000	13.326891	0	BeginTask	1
30.500	30.000	31.000	11.652989	0	BeginTask	1
31.500	31.000	32.000	6.624097	0	BeginTask	1
32.500	32.000	33.000	11.894824	0	BeginTask	1
33.500	33.000	34.000	1.821647	0	FinishTask	1
34.500	34.000	35.000	2.021800	1	VerticalSip	1
35.500	35.000	36.000	1.900520	0	BeginTask	1
36.500	36.000	37.000	9.991395	0	BeginTask	1
37.500	37.000	38.000	8.084999	0	BeginTask	1
38.500	38.000	39.000	5.768873	0	BeginTask	1
39.500	39.000	40.000	11.564888	0	BeginTask	1
40.500	40.000	41.000	1.308980	0	FinishTask	1
41.500	41.000	42.000	1.446775	1	VerticalSip	1
42.500	42.000	43.000	2.437361	0	BeginTask	1
43.500	43.000	44.000	6.853112	0	BeginTask	1
44.500	44.000	45.000	6.766262	0	BeginTask	1
45.500	45.000	46.000	6.503318	0	BeginTask	1
46.500	46.000	47.000	4.453846	0	BeginTask	1
47.500	47.000	48.000	2.070086	0	FinishTask	1
48.500	48.000	49.000	2.716649	1	VerticalSip	1
49.500	49.000	50.000	2.740844	0	BeginTask	1
50.500	50.000	51.000	10.768699	0	BeginTask	1
51.500	51.000	52.000	11.476444	0	BeginTask	1
52.500	52.000	53.000	5.751498	0	BeginTask	1
53.500	53.000	54.000	9.172079	0	BeginTask	1
54.500	54.000	55.000	1.723637	0	FinishTask	1
55.500	55.000	56.000	1.601792	1	VerticalSip	1
56.500	56.000	57.000	1.676534	0	BeginTask	1
57.500	57.000	58.000	9.255282	0	BeginTask	1
58.500	58.000	59.000	15.289384	0	BeginTask	1
59.500	59.000	60.000	12.527297	0	BeginTask	1
60.500	60.000	61.000	1.896096	0	BeginTask	1
61.500	61.000	62.000	2.256291	0	FinishTask	1
62.500	62.000	63.000	1.617124	0	HandRight	1
63.500	63.000	64.000	1.245930	0	BeginTask	1
64.500	64.000	65.000	17.774212	0	BeginTask	1
65.500	65.000	66.000	12.414221	0	BeginTask	1
66.500	66.000	67.000	6.381595	0	BeginTask	1
67.500	67.000	68.000	8.377801	0	BeginTask	1
68.500	68.000	69.000	2.863686	1	VerticalSip	1
69.500	69.000	70.000	2.809725	0	HandRight	1
70.500	70.000	71.000	4.762290	0	BeginTask	1
71.500	71.000	72.000	13.399029	0	BeginTask	1
72.500	72.000	73.000	7.211015	0	BeginTask	1
73.500	73.000	74.000	6.424443	0	BeginTask	1
74.500	74.000	75.000	2.594369	0	BeginTask	1
75.500	75.000	76.000	1.721018	1	VerticalSip	1
76.500	76.000	77.000	2.642163	0	HandRight	1
77.500	77.000	78.000	6.746868	0	BeginTask	1
78.500	78.000	79.000	11.196606	0	BeginTask	1
79.500	79.000	80.000	9.397916	0	BeginTask	1
80.500	80.000	81.000	3.480085	0	BeginTask	1
81.500	81.000	82.000	2.372075	0	BeginTask	1
82.410	82.000	82.820	1.086550	0	FinishTask	1
