# Windowed IMU NJS Results
# Source: 007 006 2024-03-20 13-28-38.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	4.049630	0	None	1
1.500	1.000	2.000	2.555616	0	Pour	1
2.500	2.000	3.000	1.655572	1	Pour	1
3.500	3.000	4.000	1.923577	0	HandRight	1
4.500	4.000	5.000	2.046653	0	BeginTask	1
5.500	5.000	6.000	9.632498	0	BeginTask	1
6.500	6.000	7.000	0.959464	0	BeginTask	1
7.500	7.000	8.000	0.678626	0	BeginTask	1
8.500	8.000	9.000	5.109285	0	BeginTask	1
9.500	9.000	10.000	14.894412	0	BeginTask	1
10.500	10.000	11.000	3.081427	0	BeginTask	1
11.500	11.000	12.000	1.619906	0	FinishTask	1
12.500	12.000	13.000	2.013820	0	HandRight	1
13.500	13.000	14.000	3.710871	0	BeginTask	1
14.500	14.000	15.000	15.701794	0	BeginTask	1
15.500	15.000	16.000	2.445106	0	BeginTask	1
16.500	16.000	17.000	0.720317	0	BeginTask	1
17.500	17.000	18.000	0.493079	0	BeginTask	1
18.500	18.000	19.000	23.745513	0	BeginTask	1
19.500	19.000	20.000	2.942950	0	BeginTask	1
20.500	20.000	21.000	2.183018	1	Pour	1
21.500	21.000	22.000	2.165978	0	BeginTask	1
22.500	22.000	23.000	1.965230	0	BeginTask	1
23.500	23.000	24.000	10.827927	0	BeginTask	1
24.500	24.000	25.000	0.774604	0	BeginTask	1
25.500	25.000	26.000	0.503067	0	BeginTask	1
26.500	26.000	27.000	6.935097	0	BeginTask	1
27.500	27.000	28.000	13.487578	0	BeginTask	1
28.500	28.000	29.000	1.970050	0	BeginTask	1
29.500	29.000	30.000	1.938875	0	FinishTask	1
30.500	30.000	31.000	1.818822	0	HandRight	1
31.500	31.000	32.000	3.958501	0	BeginTask	1
32.500	32.000	33.000	4.705975	0	BeginTask	1
33.500	33.000	34.000	0.989089	0	BeginTask	1
34.500	34.000	35.000	0.875484	0	BeginTask	1
35.500	35.000	36.000	10.480540	0	BeginTask	1
36.500	36.000	37.000	6.280226	0	BeginTask	1
37.500	37.000	38.000	1.380743	0	FinishTask	1
38.500	38.000	39.000	1.819207	0	Pour	1
39.500	39.000	40.000	1.926764	0	BeginTask	1
40.500	40.000	41.000	6.439947	0	BeginTask	1
41.500	41.000	42.000	6.739361	0	BeginTask	1
42.500	42.000	43.000	0.815249	0	BeginTask	1
43.500	43.000	44.000	0.829127	0	BeginTask	1
44.500	44.000	45.000	3.832184	0	BeginTask	1
45.500	45.000	46.000	4.265160	0	BeginTask	1
46.500	46.000	47.000	3.861989	0	BeginTask	1
47.500	47.000	48.000	1.357625	0	BeginTask	1
48.500	48.000	49.000	3.011126	0	BeginTask	1
49.500	49.000	50.000	1.396277	0	FinishTask	1
50.500	50.000	51.000	1.398195	1	Pour	1
51.500	51.000	52.000	4.745467	0	BeginTask	1
52.500	52.000	53.000	8.715302	0	BeginTask	1
53.500	53.000	54.000	0.656122	0	BeginTask	1
54.500	54.000	55.000	1.158358	0	BeginTask	1
55.500	55.000	56.000	10.340825	0	BeginTask	1
56.500	56.000	57.000	5.526613	0	BeginTask	1
57.500	57.000	58.000	1.559682	0	FinishTask	1
58.500	58.000	59.000	2.160287	0	FinishTask	1
59.500	59.000	60.000	1.533940	0	HandRight	1
60.500	60.000	61.000	2.855416	0	BeginTask	1
61.500	61.000	62.000	8.979548	0	BeginTask	1
62.500	62.000	63.000	0.673128	0	BeginTask	1
63.500	63.000	64.000	0.777328	0	BeginTask	1
64.500	64.000	65.000	6.211830	0	BeginTask	1
65.500	65.000	66.000	7.330530	0	BeginTask	1
66.500	66.000	67.000	1.906276	0	FinishTask	1
67.500	67.000	68.000	2.508611	0	Pour	1
68.500	68.000	69.000	1.572918	0	BeginTask	1
69.500	69.000	70.000	6.109965	0	BeginTask	1
70.500	70.000	71.000	5.010851	0	BeginTask	1
71.500	71.000	72.000	0.579831	0	BeginTask	1
72.500	72.000	73.000	0.609014	0	BeginTask	1
73.500	73.000	74.000	8.144958	0	BeginTask	1
74.500	74.000	75.000	3.190921	0	BeginTask	1
75.500	75.000	76.000	1.440871	0	FinishTask	1
76.500	76.000	77.000	1.591867	0	FinishTask	1
77.500	77.000	78.000	1.924580	1	VerticalShelf	1
78.500	78.000	79.000	1.798503	1	Pour	1
79.500	79.000	80.000	4.365379	1	Pour	1
80.500	80.000	81.000	2.776564	0	HandRight	1
81.500	81.000	82.000	1.907517	0	BeginTask	1
82.500	82.000	83.000	2.462332	0	BeginTask	1
83.500	83.000	84.000	9.613648	0	BeginTask	1
84.500	84.000	85.000	0.882552	0	BeginTask	1
85.500	85.000	86.000	0.441246	0	BeginTask	1
86.500	86.000	87.000	6.679428	0	BeginTask	1
87.500	87.000	88.000	3.792707	0	BeginTask	1
88.500	88.000	89.000	2.619829	0	FinishTask	1
89.500	89.000	90.000	1.600601	1	Pour	1
90.500	90.000	91.000	2.338616	0	HandRight	1
91.500	91.000	92.000	2.123433	0	BeginTask	1
92.500	92.000	93.000	1.666666	0	BeginTask	1
93.500	93.000	94.000	9.250098	0	BeginTask	1
94.500	94.000	95.000	1.878483	0	BeginTask	1
95.500	95.000	96.000	0.642507	0	BeginTask	1
96.500	96.000	97.000	4.833992	0	BeginTask	1
97.500	97.000	98.000	16.624465	0	BeginTask	1
98.500	98.000	99.000	1.592190	0	FinishTask	1
99.500	99.000	100.000	1.609568	0	FinishTask	1
100.230	100.000	100.460	0.171330	0	FinishTask	1
