# Windowed IMU NJS Results
# Source: 007 006 2024-03-20 13-36-16.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.571017	0	None	1
1.500	1.000	2.000	2.387916	0	VerticalShelf	1
2.500	2.000	3.000	2.690717	1	VerticalShelf	1
3.500	3.000	4.000	1.647750	0	HandLeft	1
4.500	4.000	5.000	3.610587	0	BeginTask	1
5.500	5.000	6.000	4.277000	0	BeginTask	1
6.500	6.000	7.000	32.282457	0	BeginTask	1
7.500	7.000	8.000	4.203684	0	BeginTask	1
8.500	8.000	9.000	6.826123	0	BeginTask	1
9.500	9.000	10.000	15.009796	0	BeginTask	1
10.500	10.000	11.000	1.984133	0	FinishTask	1
11.500	11.000	12.000	3.619200	1	VerticalShelf	1
12.500	12.000	13.000	2.327992	0	HandLeft	1
13.500	13.000	14.000	2.191651	0	BeginTask	1
14.500	14.000	15.000	5.432146	0	BeginTask	1
15.500	15.000	16.000	58.278059	0	BeginTask	1
16.500	16.000	17.000	10.773361	0	BeginTask	1
17.500	17.000	18.000	10.300068	0	BeginTask	1
18.500	18.000	19.000	72.226489	0	BeginTask	1
19.500	19.000	20.000	1.892320	0	FinishTask	1
20.500	20.000	21.000	1.237202	1	VerticalShelf	1
21.500	21.000	22.000	1.735608	0	HandLeft	1
22.500	22.000	23.000	1.255260	0	BeginTask	1
23.500	23.000	24.000	7.498680	0	BeginTask	1
24.500	24.000	25.000	27.728858	0	BeginTask	1
25.500	25.000	26.000	2.541893	0	BeginTask	1
26.500	26.000	27.000	9.786248	0	BeginTask	1
27.500	27.000	28.000	21.741252	0	BeginTask	1
28.500	28.000	29.000	2.335980	0	FinishTask	1
29.500	29.000	30.000	1.880456	1	VerticalShelf	1
30.500	30.000	31.000	1.772907	0	HandLeft	1
31.500	31.000	32.000	4.084895	0	BeginTask	1
32.500	32.000	33.000	27.198141	0	BeginTask	1
33.500	33.000	34.000	44.269363	0	BeginTask	1
34.500	34.000	35.000	7.854910	0	BeginTask	1
35.500	35.000	36.000	22.026769	0	BeginTask	1
36.500	36.000	37.000	2.734184	0	BeginTask	1
37.500	37.000	38.000	2.981962	0	FinishTask	1
38.500	38.000	39.000	1.375735	1	VerticalShelf	1
39.500	39.000	40.000	2.060981	0	BeginTask	1
40.500	40.000	41.000	6.753212	0	BeginTask	1
41.500	41.000	42.000	66.440121	0	BeginTask	1
42.500	42.000	43.000	13.077600	0	BeginTask	1
43.500	43.000	44.000	5.358268	0	BeginTask	1
44.500	44.000	45.000	15.806247	0	BeginTask	1
45.500	45.000	46.000	1.926041	0	FinishTask	1
46.500	46.000	47.000	2.300790	1	VerticalShelf	1
47.500	47.000	48.000	1.926900	0	HandLeft	1
48.500	48.000	49.000	5.668541	0	BeginTask	1
49.500	49.000	50.000	30.109562	0	BeginTask	1
50.500	50.000	51.000	3.097904	0	BeginTask	1
51.500	51.000	52.000	6.344242	0	BeginTask	1
52.500	52.000	53.000	15.610466	0	BeginTask	1
53.500	53.000	54.000	0.763591	0	FinishTask	1
54.500	54.000	55.000	3.147405	0	HandLeft	1
55.500	55.000	56.000	3.260144	0	BeginTask	1
56.500	56.000	57.000	6.367359	0	BeginTask	1
57.500	57.000	58.000	18.035766	0	BeginTask	1
58.500	58.000	59.000	3.568237	0	BeginTask	1
59.500	59.000	60.000	26.156623	0	BeginTask	1
60.500	60.000	61.000	3.164192	0	BeginTask	1
61.500	61.000	62.000	2.734794	0	FinishTask	1
62.500	62.000	63.000	3.648832	0	HandLeft	1
63.500	63.000	64.000	3.576165	0	BeginTask	1
64.500	64.000	65.000	10.366431	0	BeginTask	1
65.500	65.000	66.000	31.446050	0	BeginTask	1
66.500	66.000	67.000	6.501304	0	BeginTask	1
67.500	67.000	68.000	31.506181	0	BeginTask	1
68.500	68.000	69.000	5.102751	0	FinishTask	1
69.500	69.000	70.000	1.820075	1	VerticalShelf	1
70.500	70.000	71.000	1.780036	0	HandLeft	1
71.500	71.000	72.000	2.144921	0	BeginTask	1
72.500	72.000	73.000	7.079835	0	BeginTask	1
73.500	73.000	74.000	53.583266	0	BeginTask	1
74.500	74.000	75.000	9.206396	0	BeginTask	1
75.500	75.000	76.000	78.082864	0	BeginTask	1
76.500	76.000	77.000	2.213969	0	BeginTask	1
77.500	77.000	78.000	1.889177	0	FinishTask	1
78.500	78.000	79.000	2.000568	1	VerticalShelf	1
79.500	79.000	80.000	1.687125	0	BeginTask	1
80.500	80.000	81.000	5.798468	0	BeginTask	1
81.500	81.000	82.000	108.446203	0	BeginTask	1
82.500	82.000	83.000	5.509720	0	BeginTask	1
83.500	83.000	84.000	6.243656	0	BeginTask	1
84.500	84.000	85.000	13.581188	0	BeginTask	1
85.500	85.000	86.000	2.381838	0	FinishTask	1
86.410	86.000	86.820	1.490496	0	FinishTask	1
