# Windowed IMU NJS Results
# Source: 003 1 2023-11-7 17-04-54.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.018667	0	None	1
1.500	1.000	2.000	1.371309	0	None	1
2.500	2.000	3.000	0.935297	1	SideToSide	1
3.500	3.000	4.000	1.606681	0	HandLeft	1
4.500	4.000	5.000	1.358172	0	HandLeft	1
5.500	5.000	6.000	1.691356	0	BeginTask	1
6.500	6.000	7.000	5.486832	0	BeginTask	1
7.500	7.000	8.000	4.116114	0	BeginTask	1
8.500	8.000	9.000	14.642762	0	BeginTask	1
9.500	9.000	10.000	1.570526	0	FinishTask	1
10.500	10.000	11.000	1.383664	0	FinishTask	1
11.500	11.000	12.000	1.590362	1	SideToSide	1
12.500	12.000	13.000	1.139838	0	HandLeft	1
13.500	13.000	14.000	1.496965	0	BeginTask	1
14.500	14.000	15.000	1.944127	0	BeginTask	1
15.500	15.000	16.000	10.035872	0	BeginTask	1
16.500	16.000	17.000	19.474598	0	BeginTask	1
17.500	17.000	18.000	1.386063	0	BeginTask	1
18.500	18.000	19.000	2.403641	0	FinishTask	1
19.500	19.000	20.000	1.338535	1	SideToSide	1
20.500	20.000	21.000	0.988985	0	HandLeft	1
21.500	21.000	22.000	1.056195	0	BeginTask	1
22.500	22.000	23.000	6.937059	0	BeginTask	1
23.500	23.000	24.000	19.837948	0	BeginTask	1
24.500	24.000	25.000	2.535335	0	BeginTask	1
25.500	25.000	26.000	1.099398	0	FinishTask	1
26.500	26.000	27.000	1.186714	1	SideToSide	1
27.500	27.000	28.000	1.306305	0	HandLeft	1
28.500	28.000	29.000	1.453855	0	BeginTask	1
29.500	29.000	30.000	2.738512	0	BeginTask	1
30.500	30.000	31.000	2.855829	0	BeginTask	1
31.500	31.000	32.000	5.349148	0	BeginTask	1
32.500	32.000	33.000	8.042723	0	BeginTask	1
33.500	33.000	34.000	1.183460	0	FinishTask	1
34.500	34.000	35.000	1.745810	1	SideToSide	1
35.500	35.000	36.000	1.207625	0	HandLeft	1
36.500	36.000	37.000	0.719358	0	BeginTask	1
37.500	37.000	38.000	2.383355	0	BeginTask	1
38.500	38.000	39.000	8.834071	0	BeginTask	1
39.500	39.000	40.000	29.702939	0	BeginTask	1
40.500	40.000	41.000	1.904881	0	FinishTask	1
41.500	41.000	42.000	1.385379	0	FinishTask	1
42.500	42.000	43.000	1.379836	1	SideToSide	1
43.500	43.000	44.000	1.397932	0	HandLeft	1
44.500	44.000	45.000	3.931088	0	BeginTask	1
45.500	45.000	46.000	7.127158	0	BeginTask	1
46.500	46.000	47.000	61.987674	0	BeginTask	1
47.500	47.000	48.000	1.219290	0	FinishTask	1
48.500	48.000	49.000	1.455302	1	SideToSide	1
49.500	49.000	50.000	1.270730	0	HandLeft	1
50.500	50.000	51.000	1.455758	0	BeginTask	1
51.500	51.000	52.000	4.089276	0	BeginTask	1
52.500	52.000	53.000	5.064679	0	BeginTask	1
53.500	53.000	54.000	5.812922	0	BeginTask	1
54.500	54.000	55.000	1.396320	0	FinishTask	1
55.500	55.000	56.000	1.319728	1	SideToSide	1
56.500	56.000	57.000	1.306445	0	HandLeft	1
57.500	57.000	58.000	1.677796	0	HandLeft	1
58.500	58.000	59.000	1.145233	0	BeginTask	1
59.500	59.000	60.000	8.972128	0	BeginTask	1
60.500	60.000	61.000	6.880400	0	BeginTask	1
61.500	61.000	62.000	1.380774	0	BeginTask	1
62.500	62.000	63.000	1.580377	0	BeginTask	1
63.500	63.000	64.000	1.102002	0	BeginTask	1
64.500	64.000	65.000	1.446569	0	FinishTask	1
65.500	65.000	66.000	1.275515	0	FinishTask	1
66.500	66.000	67.000	1.031775	0	FinishTask	1
67.500	67.000	68.000	1.336497	1	SideToSide	1
68.500	68.000	69.000	1.373935	0	HandLeft	1
69.500	69.000	70.000	1.010855	0	HandLeft	1
70.500	70.000	71.000	1.269868	0	BeginTask	1
71.500	71.000	72.000	8.051638	0	BeginTask	1
72.500	72.000	73.000	16.330145	0	BeginTask	1
73.500	73.000	74.000	2.089960	0	FinishTask	1
74.500	74.000	75.000	1.086622	1	SideToSide	1
75.500	75.000	76.000	1.977520	0	HandLeft	1
76.500	76.000	77.000	1.330970	0	HandLeft	1
77.500	77.000	78.000	1.617379	0	BeginTask	1
78.500	78.000	79.000	7.741704	0	BeginTask	1
79.500	79.000	80.000	45.065593	0	BeginTask	1
80.500	80.000	81.000	1.520357	0	BeginTask	1
81.500	81.000	82.000	1.529456	0	FinishTask	1
82.500	82.000	83.000	1.116868	0	FinishTask	1
83.500	83.000	84.000	1.519208	0	FinishTask	1
84.350	84.000	84.700	0.601692	0	FinishTask	1
