# Windowed IMU NJS Results
# Source: 003 1 2023-11-7 17-07-13.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.068128	0	None	1
1.500	1.000	2.000	1.083658	0	None	1
2.500	2.000	3.000	1.030993	0	None	1
3.500	3.000	4.000	1.079129	1	VerticalSip	1
4.500	4.000	5.000	1.255688	0	HandLeft	1
5.500	5.000	6.000	1.355796	0	HandLeft	1
6.500	6.000	7.000	1.248808	0	BeginTask	1
7.500	7.000	8.000	13.536431	0	BeginTask	1
8.500	8.000	9.000	7.783469	0	BeginTask	1
9.500	9.000	10.000	22.861456	0	BeginTask	1
10.500	10.000	11.000	33.832760	0	BeginTask	1
11.500	11.000	12.000	0.800215	0	FinishTask	1
12.500	12.000	13.000	1.023103	0	FinishTask	1
13.500	13.000	14.000	1.040375	1	VerticalSip	1
14.500	14.000	15.000	1.285073	0	HandLeft	1
15.500	15.000	16.000	1.423880	0	BeginTask	1
16.500	16.000	17.000	6.757764	0	BeginTask	1
17.500	17.000	18.000	12.818078	0	BeginTask	1
18.500	18.000	19.000	2.695617	0	BeginTask	1
19.500	19.000	20.000	2.166693	0	BeginTask	1
20.500	20.000	21.000	1.718451	0	FinishTask	1
21.500	21.000	22.000	1.297338	1	VerticalSip	1
22.500	22.000	23.000	1.398367	0	HandLeft	1
23.500	23.000	24.000	1.075733	0	BeginTask	1
24.500	24.000	25.000	3.729353	0	BeginTask	1
25.500	25.000	26.000	11.591799	0	BeginTask	1
26.500	26.000	27.000	9.597782	0	BeginTask	1
27.500	27.000	28.000	4.208266	0	BeginTask	1
28.500	28.000	29.000	1.140799	0	FinishTask	1
29.500	29.000	30.000	1.392719	1	VerticalSip	1
30.500	30.000	31.000	1.236192	1	VerticalSip	1
31.500	31.000	32.000	1.388694	0	HandLeft	1
32.500	32.000	33.000	1.784396	0	BeginTask	1
33.500	33.000	34.000	18.872718	0	BeginTask	1
34.500	34.000	35.000	5.107719	0	BeginTask	1
35.500	35.000	36.000	7.499526	0	BeginTask	1
36.500	36.000	37.000	7.810288	0	BeginTask	1
37.500	37.000	38.000	1.782522	0	FinishTask	1
38.500	38.000	39.000	0.891449	1	VerticalSip	1
39.500	39.000	40.000	1.269003	1	VerticalSip	1
40.500	40.000	41.000	1.561094	0	HandLeft	1
41.500	41.000	42.000	6.263872	0	HandLeft	1
42.500	42.000	43.000	15.099944	0	HandLeft	1
43.500	43.000	44.000	7.461950	0	HandLeft	1
44.500	44.000	45.000	1.740092	0	HandLeft	1
45.500	45.000	46.000	1.093720	0	FinishTask	1
46.500	46.000	47.000	1.576399	0	FinishTask	1
47.500	47.000	48.000	1.114920	1	VerticalSip	1
48.500	48.000	49.000	1.366826	0	HandLeft	1
49.500	49.000	50.000	1.363366	0	HandLeft	1
50.500	50.000	51.000	1.168119	0	BeginTask	1
51.500	51.000	52.000	5.409575	0	BeginTask	1
52.500	52.000	53.000	7.316834	0	BeginTask	1
53.500	53.000	54.000	23.584077	0	BeginTask	1
54.500	54.000	55.000	4.040478	0	BeginTask	1
55.500	55.000	56.000	1.047404	0	FinishTask	1
56.500	56.000	57.000	1.242517	0	FinishTask	1
57.500	57.000	58.000	1.222164	1	VerticalSip	1
58.500	58.000	59.000	1.157452	0	HandLeft	1
59.500	59.000	60.000	1.328328	0	BeginTask	1
60.500	60.000	61.000	1.931398	0	BeginTask	1
61.500	61.000	62.000	13.202010	0	BeginTask	1
62.500	62.000	63.000	23.338846	0	BeginTask	1
63.500	63.000	64.000	11.902850	0	BeginTask	1
64.500	64.000	65.000	1.317103	0	FinishTask	1
65.500	65.000	66.000	1.173394	0	FinishTask	1
66.500	66.000	67.000	0.699546	1	VerticalSip	1
67.500	67.000	68.000	0.965483	0	HandLeft	1
68.500	68.000	69.000	1.737933	0	BeginTask	1
69.500	69.000	70.000	2.900465	0	BeginTask	1
70.500	70.000	71.000	9.886561	0	BeginTask	1
71.500	71.000	72.000	12.779531	0	BeginTask	1
72.500	72.000	73.000	2.512792	0	BeginTask	1
73.500	73.000	74.000	1.354575	0	FinishTask	1
74.500	74.000	75.000	1.115007	0	FinishTask	1
75.500	75.000	76.000	0.986928	1	VerticalSip	1
76.500	76.000	77.000	1.666143	0	HandLeft	1
77.500	77.000	78.000	1.090104	0	BeginTask	1
78.500	78.000	79.000	5.572562	0	BeginTask	1
79.500	79.000	80.000	5.448038	0	BeginTask	1
80.500	80.000	81.000	5.709806	0	BeginTask	1
81.500	81.000	82.000	2.327726	0	BeginTask	1
82.500	82.000	83.000	1.390912	0	FinishTask	1
83.500	83.000	84.000	1.566707	1	VerticalSip	1
84.500	84.000	85.000	1.679496	1	VerticalSip	1
85.500	85.000	86.000	1.776727	0	HandLeft	1
86.500	86.000	87.000	1.686067	0	BeginTask	1
87.500	87.000	88.000	1.936671	0	BeginTask	1
88.500	88.000	89.000	8.630969	0	BeginTask	1
89.500	89.000	90.000	45.748684	0	BeginTask	1
90.500	90.000	91.000	2.689758	0	BeginTask	1
91.500	91.000	92.000	1.837309	0	BeginTask	1
92.500	92.000	93.000	1.381784	0	FinishTask	1
93.500	93.000	94.000	1.397854	0	FinishTask	1
94.110	94.000	94.220	0.064837	0	FinishTask	1
