# Windowed IMU NJS Results
# Source: 014 013 2024-07-31 14-55-18.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	2.019627	0	None	1
1.500	1.000	2.000	0.877791	1	VerticalShelf	1
2.500	2.000	3.000	1.193222	1	VerticalShelf	1
3.500	3.000	4.000	1.276083	0	HandRight	1
4.500	4.000	5.000	1.138533	0	BeginTask	1
5.500	5.000	6.000	1.985332	0	BeginTask	1
6.500	6.000	7.000	4.147502	0	BeginTask	1
7.500	7.000	8.000	13.326204	0	BeginTask	1
8.500	8.000	9.000	7.804319	0	BeginTask	1
9.500	9.000	10.000	1.799572	0	BeginTask	1
10.500	10.000	11.000	3.163091	0	BeginTask	1
11.500	11.000	12.000	4.957353	0	BeginTask	1
12.500	12.000	13.000	11.300974	0	BeginTask	1
13.500	13.000	14.000	0.937439	0	FinishTask	1
14.500	14.000	15.000	1.065987	1	VerticalShelf	1
15.500	15.000	16.000	1.627354	0	BeginTask	1
16.500	16.000	17.000	1.561723	0	BeginTask	1
17.500	17.000	18.000	3.238442	0	BeginTask	1
18.500	18.000	19.000	65.535522	0	BeginTask	1
19.500	19.000	20.000	7.048482	0	BeginTask	1
20.500	20.000	21.000	4.041614	0	BeginTask	1
21.500	21.000	22.000	2.756246	0	BeginTask	1
22.500	22.000	23.000	3.616813	0	BeginTask	1
23.500	23.000	24.000	1.572922	0	FinishTask	1
24.500	24.000	25.000	1.406987	1	VerticalShelf	1
25.500	25.000	26.000	1.268891	0	HandRight	1
26.500	26.000	27.000	1.387682	0	BeginTask	1
27.500	27.000	28.000	2.551933	0	BeginTask	1
28.500	28.000	29.000	4.159251	0	BeginTask	1
29.500	29.000	30.000	4.748691	0	BeginTask	1
30.500	30.000	31.000	2.449264	0	BeginTask	1
31.500	31.000	32.000	4.762151	0	BeginTask	1
32.500	32.000	33.000	3.014167	0	BeginTask	1
33.500	33.000	34.000	3.648098	0	BeginTask	1
34.500	34.000	35.000	1.226870	0	FinishTask	1
35.500	35.000	36.000	1.229176	0	FinishTask	1
36.500	36.000	37.000	1.141005	1	VerticalShelf	1
37.500	37.000	38.000	0.989749	0	HandRight	1
38.500	38.000	39.000	1.067890	0	BeginTask	1
39.500	39.000	40.000	4.227008	0	BeginTask	1
40.500	40.000	41.000	19.808966	0	BeginTask	1
