# Windowed IMU NJS Results
# Source: 005 005 2024-03-6 13-35-56.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	2.042007	0	None	1
1.500	1.000	2.000	2.327539	1	Pour	1
2.500	2.000	3.000	3.513937	0	HandRight	1
3.500	3.000	4.000	2.274284	0	BeginTask	1
4.500	4.000	5.000	14.745197	0	BeginTask	1
5.500	5.000	6.000	4.284814	0	BeginTask	1
6.500	6.000	7.000	0.409361	0	BeginTask	1
7.500	7.000	8.000	0.488489	0	BeginTask	1
8.500	8.000	9.000	17.706797	0	BeginTask	1
9.500	9.000	10.000	2.557357	0	BeginTask	1
10.500	10.000	11.000	2.597949	0	FinishTask	1
11.500	11.000	12.000	2.490951	1	Pour	1
12.500	12.000	13.000	8.232850	0	BeginTask	1
13.500	13.000	14.000	13.560474	0	BeginTask	1
14.500	14.000	15.000	1.500069	0	BeginTask	1
15.500	15.000	16.000	1.416500	0	BeginTask	1
16.500	16.000	17.000	1.527948	0	BeginTask	1
17.500	17.000	18.000	21.839920	0	BeginTask	1
18.500	18.000	19.000	2.785676	0	BeginTask	1
19.500	19.000	20.000	2.010929	0	FinishTask	1
20.500	20.000	21.000	4.245649	0	Pour	1
21.500	21.000	22.000	4.038969	0	BeginTask	1
22.500	22.000	23.000	6.302383	0	BeginTask	1
23.500	23.000	24.000	9.733854	0	BeginTask	1
24.500	24.000	25.000	0.808469	0	BeginTask	1
25.500	25.000	26.000	1.218819	0	BeginTask	1
26.500	26.000	27.000	19.743089	0	BeginTask	1
27.500	27.000	28.000	4.649229	0	BeginTask	1
28.500	28.000	29.000	2.195373	0	FinishTask	1
29.500	29.000	30.000	2.298251	0	FinishTask	1
30.500	30.000	31.000	1.811205	0	HandRight	1
31.500	31.000	32.000	2.180036	0	BeginTask	1
32.500	32.000	33.000	12.906318	0	BeginTask	1
33.500	33.000	34.000	8.267154	0	BeginTask	1
34.500	34.000	35.000	0.909361	0	BeginTask	1
35.500	35.000	36.000	1.459654	0	BeginTask	1
36.500	36.000	37.000	20.160458	0	BeginTask	1
37.500	37.000	38.000	8.945485	0	BeginTask	1
38.500	38.000	39.000	3.628549	0	BeginTask	1
39.500	39.000	40.000	2.832454	0	FinishTask	1
40.500	40.000	41.000	3.115934	0	HandRight	1
41.500	41.000	42.000	1.654636	0	BeginTask	1
42.500	42.000	43.000	9.468253	0	BeginTask	1
43.500	43.000	44.000	3.920752	0	BeginTask	1
44.500	44.000	45.000	1.417327	0	BeginTask	1
45.500	45.000	46.000	1.161781	0	BeginTask	1
46.500	46.000	47.000	21.388394	0	BeginTask	1
47.500	47.000	48.000	2.235406	0	BeginTask	1
48.500	48.000	49.000	1.820498	0	BeginTask	1
49.500	49.000	50.000	2.930536	0	FinishTask	1
50.500	50.000	51.000	2.308178	1	Pour	1
51.500	51.000	52.000	2.584319	0	BeginTask	1
52.500	52.000	53.000	46.720500	0	BeginTask	1
53.500	53.000	54.000	2.754206	0	BeginTask	1
54.500	54.000	55.000	1.063802	0	BeginTask	1
55.500	55.000	56.000	0.956018	0	BeginTask	1
56.500	56.000	57.000	17.889813	0	BeginTask	1
57.500	57.000	58.000	4.732269	0	BeginTask	1
58.500	58.000	59.000	2.049050	0	FinishTask	1
59.500	59.000	60.000	1.457436	0	Pour	1
60.500	60.000	61.000	3.315102	0	BeginTask	1
61.500	61.000	62.000	6.750602	0	BeginTask	1
62.500	62.000	63.000	4.581156	0	BeginTask	1
63.500	63.000	64.000	1.425501	0	BeginTask	1
64.500	64.000	65.000	1.365097	0	BeginTask	1
65.500	65.000	66.000	46.400734	0	BeginTask	1
66.500	66.000	67.000	12.303379	0	BeginTask	1
67.500	67.000	68.000	2.398327	0	FinishTask	1
68.500	68.000	69.000	1.343227	0	HandRight	1
69.500	69.000	70.000	2.788112	0	BeginTask	1
70.500	70.000	71.000	7.980168	0	BeginTask	1
71.500	71.000	72.000	1.202786	0	BeginTask	1
72.500	72.000	73.000	0.801851	0	BeginTask	1
73.500	73.000	74.000	20.466167	0	BeginTask	1
74.500	74.000	75.000	3.262400	0	BeginTask	1
75.500	75.000	76.000	1.671340	0	FinishTask	1
76.500	76.000	77.000	2.456014	0	HandRight	1
77.500	77.000	78.000	12.892971	0	BeginTask	1
78.500	78.000	79.000	9.618689	0	BeginTask	1
79.500	79.000	80.000	1.487332	0	BeginTask	1
80.500	80.000	81.000	1.306451	0	BeginTask	1
81.500	81.000	82.000	10.358787	0	BeginTask	1
82.500	82.000	83.000	21.741558	0	BeginTask	1
83.500	83.000	84.000	2.163727	0	FinishTask	1
84.500	84.000	85.000	1.600969	1	Pour	1
85.500	85.000	86.000	1.036698	0	HandRight	1
86.500	86.000	87.000	13.387831	0	BeginTask	1
87.500	87.000	88.000	2.006480	0	BeginTask	1
88.500	88.000	89.000	0.858748	0	BeginTask	1
89.500	89.000	90.000	1.184121	0	BeginTask	1
90.500	90.000	91.000	9.884132	0	BeginTask	1
91.500	91.000	92.000	7.149840	0	BeginTask	1
92.500	92.000	93.000	2.430418	0	FinishTask	1
93.230	93.000	93.460	0.514941	0	FinishTask	1
