# Windowed IMU NJS Results
# Source: 013 012 2024-07-21 15-53-33.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.553436	0	None	1
1.500	1.000	2.000	1.019102	0	SideToSide	1
2.500	2.000	3.000	1.253290	1	SideToSide	1
3.500	3.000	4.000	0.921113	0	HandRight	1
4.500	4.000	5.000	1.255991	0	HandRight	1
5.500	5.000	6.000	1.166624	0	HandRight	1
6.500	6.000	7.000	1.032846	0	HandRight	1
7.500	7.000	8.000	1.095940	0	BeginTask	1
8.500	8.000	9.000	5.323403	0	BeginTask	1
9.500	9.000	10.000	67.073092	0	BeginTask	1
10.500	10.000	11.000	1.454557	0	BeginTask	1
11.500	11.000	12.000	1.518484	0	FinishTask	1
12.500	12.000	13.000	1.439925	0	BeginTask	1
13.500	13.000	14.000	2.603099	0	BeginTask	1
14.500	14.000	15.000	1.925640	0	BeginTask	1
15.500	15.000	16.000	11.236598	0	BeginTask	1
16.500	16.000	17.000	1.268954	0	FinishTask	1
17.500	17.000	18.000	1.362484	0	BeginTask	1
18.500	18.000	19.000	3.907384	0	BeginTask	1
19.500	19.000	20.000	5.086111	0	BeginTask	1
20.500	20.000	21.000	1.496416	0	BeginTask	1
21.500	21.000	22.000	1.330691	0	BeginTask	1
22.500	22.000	23.000	0.832186	0	BeginTask	1
23.500	23.000	24.000	1.160206	0	FinishTask	1
24.500	24.000	25.000	1.562794	1	SideToSide	1
25.500	25.000	26.000	0.952164	1	SideToSide	1
26.500	26.000	27.000	0.934997	1	SideToSide	1
27.500	27.000	28.000	0.787478	0	HandRight	1
28.500	28.000	29.000	1.230657	0	HandRight	1
29.500	29.000	30.000	1.343972	0	BeginTask	1
30.500	30.000	31.000	1.580858	0	BeginTask	1
31.500	31.000	32.000	2.672431	0	BeginTask	1
32.500	32.000	33.000	61.669907	0	BeginTask	1
33.500	33.000	34.000	1.497810	0	FinishTask	1
34.500	34.000	35.000	1.006358	1	SideToSide	1
35.500	35.000	36.000	1.514864	0	HandRight	1
36.500	36.000	37.000	1.301901	0	HandRight	1
37.500	37.000	38.000	1.254442	0	BeginTask	1
38.500	38.000	39.000	3.720751	0	BeginTask	1
39.500	39.000	40.000	40.379040	0	BeginTask	1
40.500	40.000	41.000	1.583825	0	FinishTask	1
41.500	41.000	42.000	1.332982	1	SideToSide	1
42.500	42.000	43.000	1.267373	0	HandRight	1
43.500	43.000	44.000	1.290244	0	HandRight	1
44.500	44.000	45.000	1.190399	0	BeginTask	1
45.500	45.000	46.000	4.982277	0	BeginTask	1
46.500	46.000	47.000	66.687626	0	BeginTask	1
47.500	47.000	48.000	2.749817	0	BeginTask	1
48.500	48.000	49.000	1.231282	0	FinishTask	1
49.500	49.000	50.000	1.414926	1	SideToSide	1
50.500	50.000	51.000	1.017999	0	HandRight	1
51.500	51.000	52.000	1.727426	0	BeginTask	1
52.500	52.000	53.000	1.286127	0	BeginTask	1
53.500	53.000	54.000	8.656536	0	BeginTask	1
54.500	54.000	55.000	13.718770	0	BeginTask	1
55.500	55.000	56.000	1.531606	0	FinishTask	1
56.500	56.000	57.000	1.305096	1	SideToSide	1
57.500	57.000	58.000	1.537273	0	HandRight	1
58.500	58.000	59.000	1.496870	0	BeginTask	1
59.500	59.000	60.000	1.872749	0	BeginTask	1
60.500	60.000	61.000	90.396877	0	BeginTask	1
61.500	61.000	62.000	1.045629	0	BeginTask	1
62.500	62.000	63.000	1.284960	0	FinishTask	1
63.500	63.000	64.000	1.459340	0	HandRight	1
64.500	64.000	65.000	1.285242	0	BeginTask	1
65.500	65.000	66.000	10.852080	0	BeginTask	1
66.500	66.000	67.000	1.842083	0	BeginTask	1
67.500	67.000	68.000	15.489704	0	BeginTask	1
68.500	68.000	69.000	1.727883	0	FinishTask	1
69.500	69.000	70.000	1.246725	1	SideToSide	1
70.500	70.000	71.000	0.956179	0	HandRight	1
71.500	71.000	72.000	1.187127	0	BeginTask	1
72.500	72.000	73.000	1.781989	0	BeginTask	1
73.500	73.000	74.000	2.434828	0	BeginTask	1
74.500	74.000	75.000	11.669024	0	BeginTask	1
75.500	75.000	76.000	1.290141	0	FinishTask	1
76.500	76.000	77.000	1.269221	1	SideToSide	1
77.500	77.000	78.000	0.961313	0	HandRight	1
78.500	78.000	79.000	1.210880	0	BeginTask	1
79.500	79.000	80.000	2.427444	0	BeginTask	1
80.500	80.000	81.000	10.931989	0	BeginTask	1
81.500	81.000	82.000	1.395979	0	BeginTask	1
82.500	82.000	83.000	1.443883	0	FinishTask	1
83.500	83.000	84.000	0.927964	1	SideToSide	1
84.500	84.000	85.000	1.215929	0	HandRight	1
85.500	85.000	86.000	1.470969	0	BeginTask	1
86.500	86.000	87.000	2.604766	0	BeginTask	1
87.500	87.000	88.000	33.249244	0	BeginTask	1
88.500	88.000	89.000	1.072348	0	FinishTask	1
89.500	89.000	90.000	1.517989	0	FinishTask	1
90.050	90.000	90.100	0.002540	0	FinishTask	1
