# Windowed IMU NJS Results
# Source: 013 012 2024-07-21 15-55-48.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.270206	0	None	1
1.500	1.000	2.000	1.060753	1	VerticalSip	1
2.500	2.000	3.000	1.523524	0	HandRight	1
3.500	3.000	4.000	1.362437	0	BeginTask	1
4.500	4.000	5.000	3.477389	0	BeginTask	1
5.500	5.000	6.000	1.012261	0	BeginTask	1
6.500	6.000	7.000	23.247535	0	BeginTask	1
7.500	7.000	8.000	1.346339	0	FinishTask	1
8.500	8.000	9.000	1.617555	1	VerticalSip	1
9.500	9.000	10.000	1.309369	0	HandRight	1
10.500	10.000	11.000	1.771007	0	BeginTask	1
11.500	11.000	12.000	1.868526	0	BeginTask	1
12.500	12.000	13.000	1.141323	0	BeginTask	1
13.500	13.000	14.000	3.153030	0	BeginTask	1
14.500	14.000	15.000	50.395700	0	BeginTask	1
15.500	15.000	16.000	1.173020	0	FinishTask	1
16.500	16.000	17.000	1.360448	1	VerticalSip	1
17.500	17.000	18.000	1.170338	0	HandRight	1
18.500	18.000	19.000	1.462207	0	BeginTask	1
19.500	19.000	20.000	3.083383	0	BeginTask	1
20.500	20.000	21.000	1.938439	0	BeginTask	1
21.500	21.000	22.000	23.467787	0	BeginTask	1
22.500	22.000	23.000	1.148113	0	FinishTask	1
23.500	23.000	24.000	0.893840	1	VerticalSip	1
24.500	24.000	25.000	1.586093	0	HandRight	1
25.500	25.000	26.000	1.148285	0	BeginTask	1
26.500	26.000	27.000	2.116575	0	BeginTask	1
27.500	27.000	28.000	1.432576	0	BeginTask	1
28.500	28.000	29.000	13.706716	0	BeginTask	1
29.500	29.000	30.000	2.630909	0	BeginTask	1
30.500	30.000	31.000	0.870143	0	FinishTask	1
31.500	31.000	32.000	1.545042	1	VerticalSip	1
32.500	32.000	33.000	1.132810	0	HandRight	1
33.500	33.000	34.000	2.696768	0	BeginTask	1
34.500	34.000	35.000	3.265433	0	BeginTask	1
35.500	35.000	36.000	2.830507	0	BeginTask	1
36.500	36.000	37.000	10.915276	0	BeginTask	1
37.500	37.000	38.000	2.488947	0	FinishTask	1
38.500	38.000	39.000	1.208755	1	VerticalSip	1
39.500	39.000	40.000	1.654024	0	HandRight	1
40.500	40.000	41.000	1.655431	0	BeginTask	1
41.500	41.000	42.000	1.564748	0	BeginTask	1
42.500	42.000	43.000	3.509735	0	BeginTask	1
43.500	43.000	44.000	2.896288	0	BeginTask	1
44.500	44.000	45.000	3.404410	0	BeginTask	1
45.500	45.000	46.000	0.814863	0	FinishTask	1
46.500	46.000	47.000	1.420510	1	VerticalSip	1
47.500	47.000	48.000	1.041937	0	HandRight	1
48.500	48.000	49.000	1.064857	0	BeginTask	1
49.500	49.000	50.000	2.148351	0	BeginTask	1
50.500	50.000	51.000	1.573699	0	BeginTask	1
51.500	51.000	52.000	2.184061	0	BeginTask	1
52.500	52.000	53.000	9.542681	0	BeginTask	1
53.500	53.000	54.000	1.458559	0	FinishTask	1
54.500	54.000	55.000	1.151119	0	HandRight	1
55.500	55.000	56.000	1.062686	0	BeginTask	1
56.500	56.000	57.000	1.867790	0	BeginTask	1
57.500	57.000	58.000	2.426551	0	BeginTask	1
58.500	58.000	59.000	2.591157	0	BeginTask	1
59.500	59.000	60.000	58.825631	0	BeginTask	1
60.500	60.000	61.000	1.017399	0	FinishTask	1
61.500	61.000	62.000	1.585902	1	VerticalSip	1
62.500	62.000	63.000	1.376164	0	HandRight	1
63.500	63.000	64.000	0.936232	0	BeginTask	1
64.500	64.000	65.000	2.328793	0	BeginTask	1
65.500	65.000	66.000	1.271994	0	BeginTask	1
66.500	66.000	67.000	2.620690	0	BeginTask	1
67.500	67.000	68.000	4.390713	0	BeginTask	1
68.500	68.000	69.000	1.106977	0	FinishTask	1
69.500	69.000	70.000	1.305848	1	VerticalSip	1
70.500	70.000	71.000	2.017684	0	BeginTask	1
71.500	71.000	72.000	1.919257	0	BeginTask	1
72.500	72.000	73.000	2.420747	0	BeginTask	1
73.500	73.000	74.000	1.207570	0	BeginTask	1
74.500	74.000	75.000	2.337164	0	BeginTask	1
75.500	75.000	76.000	53.759804	0	BeginTask	1
76.500	76.000	77.000	1.311407	0	FinishTask	1
77.040	77.000	77.080	0.004941	0	FinishTask	1
