# Windowed IMU NJS Results
# Source: 001 1 2023-11-1 13-34-14.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	0.875486	0	None	1
1.500	1.000	2.000	2.244209	0	None	1
2.500	2.000	3.000	1.107370	1	SideToSide	1
3.500	3.000	4.000	1.624947	0	HandRight	1
4.500	4.000	5.000	0.818009	0	BeginTask	1
5.500	5.000	6.000	1.680716	0	BeginTask	1
6.500	6.000	7.000	5.508101	0	BeginTask	1
7.500	7.000	8.000	9.990324	0	BeginTask	1
8.500	8.000	9.000	1.596994	0	BeginTask	1
9.500	9.000	10.000	1.082698	0	FinishTask	1
10.500	10.000	11.000	1.722596	0	FinishTask	1
11.500	11.000	12.000	1.027803	1	SideToSide	1
12.500	12.000	13.000	1.359043	0	HandRight	1
13.500	13.000	14.000	0.911398	0	BeginTask	1
14.500	14.000	15.000	2.950908	0	BeginTask	1
15.500	15.000	16.000	3.578296	0	BeginTask	1
16.500	16.000	17.000	18.646850	0	BeginTask	1
17.500	17.000	18.000	1.241252	0	FinishTask	1
18.500	18.000	19.000	1.200741	1	SideToSide	1
19.500	19.000	20.000	2.132736	1	SideToSide	1
20.500	20.000	21.000	1.008378	0	HandRight	1
21.500	21.000	22.000	1.530287	0	BeginTask	1
22.500	22.000	23.000	3.443285	0	BeginTask	1
23.500	23.000	24.000	4.183242	0	BeginTask	1
24.500	24.000	25.000	3.876205	0	BeginTask	1
25.500	25.000	26.000	1.882942	0	FinishTask	1
26.500	26.000	27.000	1.157924	0	FinishTask	1
27.500	27.000	28.000	1.164482	1	SideToSide	1
28.500	28.000	29.000	1.196023	0	HandRight	1
29.500	29.000	30.000	1.377623	0	BeginTask	1
30.500	30.000	31.000	2.844627	0	BeginTask	1
31.500	31.000	32.000	3.007936	0	BeginTask	1
32.500	32.000	33.000	5.781849	0	BeginTask	1
33.500	33.000	34.000	1.624771	0	BeginTask	1
34.500	34.000	35.000	1.442944	0	FinishTask	1
35.500	35.000	36.000	1.085998	1	SideToSide	1
36.500	36.000	37.000	1.122890	0	HandRight	1
37.500	37.000	38.000	1.388469	0	BeginTask	1
38.500	38.000	39.000	2.078167	0	BeginTask	1
39.500	39.000	40.000	5.050606	0	BeginTask	1
40.500	40.000	41.000	9.486634	0	BeginTask	1
41.500	41.000	42.000	1.209726	0	BeginTask	1
42.500	42.000	43.000	2.198355	0	FinishTask	1
43.500	43.000	44.000	1.702111	1	SideToSide	1
44.500	44.000	45.000	1.954074	0	HandRight	1
45.500	45.000	46.000	1.367568	0	BeginTask	1
46.500	46.000	47.000	1.953659	0	BeginTask	1
47.500	47.000	48.000	2.300659	0	BeginTask	1
48.500	48.000	49.000	18.646712	0	BeginTask	1
49.500	49.000	50.000	1.307307	0	BeginTask	1
50.500	50.000	51.000	1.227270	0	FinishTask	1
51.500	51.000	52.000	1.312226	1	SideToSide	1
52.500	52.000	53.000	1.431309	0	HandRight	1
53.500	53.000	54.000	1.310824	0	BeginTask	1
54.500	54.000	55.000	2.327076	0	BeginTask	1
55.500	55.000	56.000	2.584644	0	BeginTask	1
56.500	56.000	57.000	2.581687	0	BeginTask	1
57.500	57.000	58.000	20.121127	0	BeginTask	1
58.500	58.000	59.000	0.955482	0	FinishTask	1
59.500	59.000	60.000	1.849957	1	SideToSide	1
60.500	60.000	61.000	1.183587	0	HandRight	1
61.500	61.000	62.000	1.803834	0	BeginTask	1
62.500	62.000	63.000	2.583552	0	BeginTask	1
63.500	63.000	64.000	2.420789	0	BeginTask	1
64.500	64.000	65.000	2.259746	0	BeginTask	1
65.500	65.000	66.000	1.625921	0	BeginTask	1
66.500	66.000	67.000	1.623331	0	BeginTask	1
67.500	67.000	68.000	1.504102	0	FinishTask	1
68.500	68.000	69.000	1.165113	1	SideToSide	1
69.500	69.000	70.000	1.886233	0	HandRight	1
70.500	70.000	71.000	1.313087	0	BeginTask	1
71.500	71.000	72.000	1.422679	0	BeginTask	1
72.500	72.000	73.000	4.403972	0	BeginTask	1
73.500	73.000	74.000	8.655969	0	BeginTask	1
74.500	74.000	75.000	1.016578	0	BeginTask	1
75.500	75.000	76.000	1.326030	0	FinishTask	1
76.500	76.000	77.000	2.058041	1	SideToSide	1
77.500	77.000	78.000	0.810031	0	HandRight	1
78.500	78.000	79.000	1.530804	0	BeginTask	1
79.500	79.000	80.000	2.170119	0	BeginTask	1
80.500	80.000	81.000	2.513306	0	BeginTask	1
81.500	81.000	82.000	29.087342	0	BeginTask	1
82.500	82.000	83.000	1.053810	0	BeginTask	1
83.500	83.000	84.000	1.638503	0	FinishTask	1
84.310	84.000	84.620	0.513964	0	FinishTask	1
