# Windowed IMU NJS Results
# Source: 006 005 2024-03-6 14-17-52.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	2.073186	0	VerticalSip	1
1.500	1.000	2.000	1.775660	1	VerticalSip	1
2.500	2.000	3.000	2.870759	0	HandLeft	1
3.500	3.000	4.000	3.062364	0	BeginTask	1
4.500	4.000	5.000	3.483402	0	BeginTask	1
5.500	5.000	6.000	5.728505	0	BeginTask	1
6.500	6.000	7.000	48.720788	0	BeginTask	1
7.500	7.000	8.000	1.636407	0	FinishTask	1
8.500	8.000	9.000	1.750222	1	VerticalSip	1
9.500	9.000	10.000	2.182978	0	BeginTask	1
10.500	10.000	11.000	4.079876	0	BeginTask	1
11.500	11.000	12.000	2.290444	0	BeginTask	1
12.500	12.000	13.000	4.133356	0	BeginTask	1
13.500	13.000	14.000	7.426962	0	BeginTask	1
14.500	14.000	15.000	1.150307	0	FinishTask	1
15.500	15.000	16.000	0.944554	1	VerticalSip	1
16.500	16.000	17.000	1.331292	0	HandLeft	1
17.500	17.000	18.000	1.362698	0	BeginTask	1
18.500	18.000	19.000	2.833586	0	BeginTask	1
19.500	19.000	20.000	2.842025	0	BeginTask	1
20.500	20.000	21.000	4.306567	0	BeginTask	1
21.500	21.000	22.000	38.223651	0	BeginTask	1
22.500	22.000	23.000	1.190142	0	FinishTask	1
23.500	23.000	24.000	1.765910	1	VerticalSip	1
24.500	24.000	25.000	1.580483	0	HandLeft	1
25.500	25.000	26.000	1.503576	0	BeginTask	1
26.500	26.000	27.000	2.937992	0	BeginTask	1
27.500	27.000	28.000	2.990173	0	BeginTask	1
28.500	28.000	29.000	62.787383	0	BeginTask	1
29.500	29.000	30.000	2.095093	0	BeginTask	1
30.500	30.000	31.000	1.916121	0	FinishTask	1
31.500	31.000	32.000	1.567214	1	VerticalSip	1
32.500	32.000	33.000	1.857231	0	BeginTask	1
33.500	33.000	34.000	2.429847	0	BeginTask	1
34.500	34.000	35.000	3.849616	0	BeginTask	1
35.500	35.000	36.000	2.489686	0	BeginTask	1
36.500	36.000	37.000	31.178997	0	BeginTask	1
37.500	37.000	38.000	1.499487	0	BeginTask	1
38.500	38.000	39.000	2.090393	0	FinishTask	1
39.500	39.000	40.000	2.546653	1	VerticalSip	1
40.500	40.000	41.000	2.188443	0	HandRight	1
41.500	41.000	42.000	1.642020	0	HandLeft	1
42.500	42.000	43.000	2.154596	0	BeginTask	1
43.500	43.000	44.000	4.937498	0	BeginTask	1
44.500	44.000	45.000	7.314366	0	BeginTask	1
45.500	45.000	46.000	92.185778	0	BeginTask	1
46.500	46.000	47.000	1.673639	0	BeginTask	1
47.500	47.000	48.000	2.186137	0	FinishTask	1
48.500	48.000	49.000	2.301182	0	HandLeft	1
49.500	49.000	50.000	1.911496	0	BeginTask	1
50.500	50.000	51.000	4.018776	0	BeginTask	1
51.500	51.000	52.000	3.216798	0	BeginTask	1
52.500	52.000	53.000	3.794498	0	BeginTask	1
53.500	53.000	54.000	10.351728	0	BeginTask	1
54.500	54.000	55.000	2.407997	0	FinishTask	1
55.500	55.000	56.000	1.971904	1	VerticalSip	1
56.500	56.000	57.000	2.911095	0	BeginTask	1
57.500	57.000	58.000	2.592152	0	BeginTask	1
58.500	58.000	59.000	3.382952	0	BeginTask	1
59.500	59.000	60.000	9.012386	0	BeginTask	1
60.500	60.000	61.000	31.258644	0	BeginTask	1
61.500	61.000	62.000	1.899785	0	BeginTask	1
62.500	62.000	63.000	1.376568	0	FinishTask	1
63.500	63.000	64.000	1.691286	1	VerticalSip	1
64.500	64.000	65.000	1.325100	0	BeginTask	1
65.500	65.000	66.000	2.930864	0	BeginTask	1
66.500	66.000	67.000	2.682875	0	BeginTask	1
67.500	67.000	68.000	3.031837	0	BeginTask	1
68.500	68.000	69.000	2.811808	0	BeginTask	1
69.500	69.000	70.000	1.854691	1	VerticalSip	1
70.500	70.000	71.000	2.898715	0	HandLeft	1
71.500	71.000	72.000	2.911593	0	BeginTask	1
72.500	72.000	73.000	5.396087	0	BeginTask	1
73.500	73.000	74.000	3.414139	0	BeginTask	1
74.500	74.000	75.000	6.878328	0	BeginTask	1
75.500	75.000	76.000	1.889142	0	FinishTask	1
76.180	76.000	76.360	0.488603	0	FinishTask	1
