# Windowed IMU NJS Results
# Source: 006 005 2024-03-6 14-16-27.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.309521	0	None	1
1.500	1.000	2.000	2.675941	1	SideToSide	1
2.500	2.000	3.000	2.017437	1	SideToSide	1
3.500	3.000	4.000	1.467827	0	BeginTask	1
4.500	4.000	5.000	1.856196	0	BeginTask	1
5.500	5.000	6.000	3.891570	0	BeginTask	1
6.500	6.000	7.000	18.604940	0	BeginTask	1
7.500	7.000	8.000	2.406848	0	FinishTask	1
8.500	8.000	9.000	2.335097	1	SideToSide	1
9.500	9.000	10.000	2.691875	0	BeginTask	1
10.500	10.000	11.000	6.959851	0	BeginTask	1
11.500	11.000	12.000	20.831939	0	BeginTask	1
12.500	12.000	13.000	2.647582	0	FinishTask	1
13.500	13.000	14.000	1.624475	1	SideToSide	1
14.500	14.000	15.000	3.625288	0	HandLeft	1
15.500	15.000	16.000	2.615329	0	BeginTask	1
16.500	16.000	17.000	5.649038	0	BeginTask	1
17.500	17.000	18.000	7.931366	0	BeginTask	1
18.500	18.000	19.000	1.686680	0	BeginTask	1
19.500	19.000	20.000	1.680319	1	SideToSide	1
20.500	20.000	21.000	2.767171	0	HandLeft	1
21.500	21.000	22.000	2.116803	0	BeginTask	1
22.500	22.000	23.000	4.168068	0	BeginTask	1
23.500	23.000	24.000	17.721230	0	BeginTask	1
24.500	24.000	25.000	2.439450	0	BeginTask	1
25.500	25.000	26.000	2.664311	0	FinishTask	1
26.500	26.000	27.000	1.367161	1	SideToSide	1
27.500	27.000	28.000	2.205327	0	HandLeft	1
28.500	28.000	29.000	3.699120	0	BeginTask	1
29.500	29.000	30.000	3.498058	0	BeginTask	1
30.500	30.000	31.000	8.870377	0	BeginTask	1
31.500	31.000	32.000	2.291858	0	FinishTask	1
32.500	32.000	33.000	2.244414	0	HandLeft	1
33.500	33.000	34.000	2.149348	0	BeginTask	1
34.500	34.000	35.000	3.629303	0	BeginTask	1
35.500	35.000	36.000	41.057037	0	BeginTask	1
36.500	36.000	37.000	2.322838	0	BeginTask	1
37.500	37.000	38.000	2.894562	1	SideToSide	1
38.500	38.000	39.000	2.174789	0	BeginTask	1
39.500	39.000	40.000	3.390470	0	BeginTask	1
40.500	40.000	41.000	3.980258	0	BeginTask	1
41.500	41.000	42.000	13.694482	0	BeginTask	1
42.500	42.000	43.000	2.368317	0	FinishTask	1
43.500	43.000	44.000	1.252896	1	SideToSide	1
44.500	44.000	45.000	1.550934	0	BeginTask	1
45.500	45.000	46.000	4.305113	0	BeginTask	1
46.500	46.000	47.000	8.258257	0	BeginTask	1
47.500	47.000	48.000	1.454906	0	BeginTask	1
48.500	48.000	49.000	0.855601	1	SideToSide	1
49.500	49.000	50.000	1.745182	0	HandLeft	1
50.500	50.000	51.000	1.880754	0	BeginTask	1
51.500	51.000	52.000	3.721278	0	BeginTask	1
52.500	52.000	53.000	13.379092	0	BeginTask	1
53.500	53.000	54.000	2.482966	1	SideToSide	1
54.500	54.000	55.000	3.981775	0	HandLeft	1
55.500	55.000	56.000	1.450394	0	BeginTask	1
56.500	56.000	57.000	3.012072	0	BeginTask	1
57.500	57.000	58.000	27.475561	0	BeginTask	1
58.500	58.000	59.000	3.191881	0	BeginTask	1
59.470	59.000	59.940	1.741013	0	FinishTask	1
