# Windowed IMU NJS Results
# Source: 013 012 2024-07-21 16-08-51.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.071575	0	None	1
1.500	1.000	2.000	1.968454	1	VerticalShelf	1
2.500	2.000	3.000	1.133692	0	HandLeft	1
3.500	3.000	4.000	1.184310	0	BeginTask	1
4.500	4.000	5.000	2.557427	0	BeginTask	1
5.500	5.000	6.000	3.145338	0	BeginTask	1
6.500	6.000	7.000	33.492346	0	BeginTask	1
7.500	7.000	8.000	5.485148	0	BeginTask	1
8.500	8.000	9.000	3.785138	0	BeginTask	1
9.500	9.000	10.000	13.563896	0	BeginTask	1
10.500	10.000	11.000	1.033660	0	FinishTask	1
11.500	11.000	12.000	1.169131	1	VerticalShelf	1
12.500	12.000	13.000	0.906965	0	HandLeft	1
13.500	13.000	14.000	1.285667	0	BeginTask	1
14.500	14.000	15.000	5.213092	0	BeginTask	1
15.500	15.000	16.000	26.702249	0	BeginTask	1
16.500	16.000	17.000	5.204165	0	BeginTask	1
17.500	17.000	18.000	4.637186	0	BeginTask	1
18.500	18.000	19.000	3.721137	0	BeginTask	1
19.500	19.000	20.000	18.061498	0	BeginTask	1
20.500	20.000	21.000	1.028759	0	FinishTask	1
21.500	21.000	22.000	1.053011	1	VerticalShelf	1
22.500	22.000	23.000	1.038214	0	HandLeft	1
23.500	23.000	24.000	1.897933	0	BeginTask	1
24.500	24.000	25.000	4.205306	0	BeginTask	1
25.500	25.000	26.000	18.341538	0	BeginTask	1
26.500	26.000	27.000	2.250314	0	BeginTask	1
27.500	27.000	28.000	3.471439	0	BeginTask	1
28.500	28.000	29.000	18.889678	0	BeginTask	1
29.500	29.000	30.000	3.805444	0	BeginTask	1
30.500	30.000	31.000	0.988552	0	FinishTask	1
31.500	31.000	32.000	1.224797	1	VerticalShelf	1
32.500	32.000	33.000	1.238010	0	HandLeft	1
33.500	33.000	34.000	1.091654	0	BeginTask	1
34.500	34.000	35.000	3.892122	0	BeginTask	1
35.500	35.000	36.000	12.882334	0	BeginTask	1
36.500	36.000	37.000	4.433038	0	BeginTask	1
37.500	37.000	38.000	2.811978	0	BeginTask	1
38.500	38.000	39.000	2.957750	0	BeginTask	1
39.500	39.000	40.000	21.222614	0	BeginTask	1
40.500	40.000	41.000	1.114222	0	FinishTask	1
41.500	41.000	42.000	1.432400	1	VerticalShelf	1
42.500	42.000	43.000	1.487948	0	HandLeft	1
43.500	43.000	44.000	1.461611	0	BeginTask	1
44.500	44.000	45.000	3.675729	0	BeginTask	1
45.500	45.000	46.000	47.609894	0	BeginTask	1
46.500	46.000	47.000	4.036607	0	BeginTask	1
