# Windowed IMU NJS Results
# Source: 013 012 2024-07-21 16-04-32.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.675574	0	None	1
1.500	1.000	2.000	1.205714	1	SideToSide	1
2.500	2.000	3.000	1.335242	1	SideToSide	1
3.500	3.000	4.000	1.724780	0	BeginTask	1
4.500	4.000	5.000	2.055251	0	BeginTask	1
5.500	5.000	6.000	4.645918	0	BeginTask	1
6.500	6.000	7.000	15.696043	0	BeginTask	1
7.500	7.000	8.000	1.755103	0	FinishTask	1
8.500	8.000	9.000	1.236186	0	FinishTask	1
9.500	9.000	10.000	1.094072	1	SideToSide	1
10.500	10.000	11.000	1.474142	0	HandLeft	1
11.500	11.000	12.000	1.287259	0	BeginTask	1
12.500	12.000	13.000	1.834337	0	BeginTask	1
13.500	13.000	14.000	1.696357	0	BeginTask	1
14.500	14.000	15.000	4.253395	0	BeginTask	1
15.500	15.000	16.000	1.393382	0	FinishTask	1
16.500	16.000	17.000	1.052470	1	SideToSide	1
17.500	17.000	18.000	1.113308	1	SideToSide	1
18.500	18.000	19.000	1.352382	0	BeginTask	1
19.500	19.000	20.000	0.994448	0	BeginTask	1
20.500	20.000	21.000	1.888043	0	BeginTask	1
21.500	21.000	22.000	9.106082	0	BeginTask	1
22.500	22.000	23.000	0.929811	0	FinishTask	1
23.500	23.000	24.000	1.235689	1	SideToSide	1
24.500	24.000	25.000	1.045306	0	HandLeft	1
25.500	25.000	26.000	1.897087	0	BeginTask	1
26.500	26.000	27.000	2.186928	0	BeginTask	1
27.500	27.000	28.000	2.784692	0	BeginTask	1
28.500	28.000	29.000	4.660554	0	BeginTask	1
29.500	29.000	30.000	1.536881	0	FinishTask	1
30.500	30.000	31.000	1.392318	1	SideToSide	1
31.500	31.000	32.000	1.322772	0	HandLeft	1
32.500	32.000	33.000	1.244330	0	HandLeft	1
33.500	33.000	34.000	1.016597	0	BeginTask	1
34.500	34.000	35.000	2.188259	0	BeginTask	1
35.500	35.000	36.000	37.195389	0	BeginTask	1
36.500	36.000	37.000	1.751249	0	BeginTask	1
37.500	37.000	38.000	1.164003	0	FinishTask	1
38.500	38.000	39.000	1.550578	1	SideToSide	1
39.500	39.000	40.000	1.849493	1	SideToSide	1
40.500	40.000	41.000	1.154371	0	BeginTask	1
41.500	41.000	42.000	1.757917	0	BeginTask	1
42.500	42.000	43.000	3.211358	0	BeginTask	1
43.500	43.000	44.000	5.303051	0	BeginTask	1
44.500	44.000	45.000	1.576054	0	BeginTask	1
45.500	45.000	46.000	1.788156	0	FinishTask	1
46.500	46.000	47.000	1.000838	1	SideToSide	1
47.500	47.000	48.000	1.229928	0	HandLeft	1
48.500	48.000	49.000	1.074895	0	BeginTask	1
49.500	49.000	50.000	1.414240	0	BeginTask	1
50.500	50.000	51.000	2.712676	0	BeginTask	1
51.500	51.000	52.000	30.875205	0	BeginTask	1
52.500	52.000	53.000	1.630094	0	FinishTask	1
53.500	53.000	54.000	1.315743	1	SideToSide	1
54.500	54.000	55.000	0.979374	0	HandLeft	1
55.500	55.000	56.000	1.702106	0	BeginTask	1
56.500	56.000	57.000	2.358627	0	BeginTask	1
57.500	57.000	58.000	1.751949	0	BeginTask	1
58.500	58.000	59.000	11.290987	0	BeginTask	1
59.500	59.000	60.000	1.148058	0	FinishTask	1
60.500	60.000	61.000	1.239745	1	SideToSide	1
61.500	61.000	62.000	1.616190	0	BeginTask	1
62.500	62.000	63.000	1.286140	0	BeginTask	1
63.500	63.000	64.000	1.803803	0	BeginTask	1
64.500	64.000	65.000	2.019136	0	BeginTask	1
65.500	65.000	66.000	70.054615	0	BeginTask	1
66.500	66.000	67.000	1.220234	0	FinishTask	1
67.500	67.000	68.000	0.834753	1	SideToSide	1
68.500	68.000	69.000	1.856743	0	HandLeft	1
69.500	69.000	70.000	1.343091	0	BeginTask	1
70.500	70.000	71.000	2.082432	0	BeginTask	1
71.500	71.000	72.000	3.185055	0	BeginTask	1
72.500	72.000	73.000	1.205650	0	FinishTask	1
73.500	73.000	74.000	1.168903	0	FinishTask	1
74.500	74.000	75.000	1.684059	0	FinishTask	1
75.500	75.000	76.000	1.183742	0	FinishTask	1
76.500	76.000	77.000	1.567666	0	FinishTask	1
77.500	77.000	78.000	0.998089	0	FinishTask	1
78.500	78.000	79.000	0.759529	0	FinishTask	1
79.500	79.000	80.000	1.207667	0	FinishTask	1
80.500	80.000	81.000	1.088000	0	FinishTask	1
81.500	81.000	82.000	1.164899	0	FinishTask	1
82.500	82.000	83.000	1.292182	0	FinishTask	1
83.500	83.000	84.000	1.265648	0	FinishTask	1
84.500	84.000	85.000	1.603535	0	FinishTask	1
85.500	85.000	86.000	0.954902	0	FinishTask	1
86.040	86.000	86.080	0.002443	0	FinishTask	1
