# Windowed IMU NJS Results
# Source: 012 010 2024-04-19 09-11-55.txt
# Window: 1.0 sec (last window partial if needed)
# Gap threshold for segments: 0.1 sec
# NJS proxy = (∫ jerk^2 dt * T^2) / (∫ accel^2 dt)
# is_task=1 means window mostly inside rehab activity (SideToSide/Pour/VerticalSip/VerticalShelf)

t_mid_abs	window_start_s	window_end_s	njs	is_task	activity	segment_id
0.500	0.000	1.000	1.856332	0	None	1
1.500	1.000	2.000	1.934737	1	VerticalShelf	1
2.500	2.000	3.000	1.507607	0	HandRight	1
3.500	3.000	4.000	2.147916	0	BeginTask	1
4.500	4.000	5.000	1.381131	0	BeginTask	1
5.500	5.000	6.000	8.987294	0	BeginTask	1
6.500	6.000	7.000	19.952357	0	BeginTask	1
7.500	7.000	8.000	2.376435	0	BeginTask	1
8.500	8.000	9.000	14.768437	0	BeginTask	1
9.500	9.000	10.000	66.791235	0	BeginTask	1
10.500	10.000	11.000	2.380884	0	FinishTask	1
11.500	11.000	12.000	2.382441	1	VerticalShelf	1
12.500	12.000	13.000	1.824690	0	BeginTask	1
13.500	13.000	14.000	7.652004	0	BeginTask	1
14.500	14.000	15.000	69.448645	0	BeginTask	1
15.500	15.000	16.000	40.232002	0	BeginTask	1
16.500	16.000	17.000	4.494546	0	BeginTask	1
17.500	17.000	18.000	38.051730	0	BeginTask	1
18.500	18.000	19.000	2.265539	0	BeginTask	1
19.500	19.000	20.000	2.432428	1	VerticalShelf	1
20.500	20.000	21.000	3.377186	0	HandRight	1
21.500	21.000	22.000	1.124358	0	BeginTask	1
22.500	22.000	23.000	19.776204	0	BeginTask	1
23.500	23.000	24.000	11.394076	0	BeginTask	1
24.500	24.000	25.000	2.217661	0	BeginTask	1
25.500	25.000	26.000	21.805965	0	BeginTask	1
26.500	26.000	27.000	9.367430	0	BeginTask	1
27.500	27.000	28.000	1.819551	0	FinishTask	1
28.500	28.000	29.000	3.279173	1	VerticalShelf	1
29.500	29.000	30.000	2.018464	0	HandRight	1
30.500	30.000	31.000	5.680060	0	BeginTask	1
31.500	31.000	32.000	14.828862	0	BeginTask	1
32.500	32.000	33.000	30.151575	0	BeginTask	1
33.500	33.000	34.000	6.452223	0	BeginTask	1
34.500	34.000	35.000	11.173161	0	BeginTask	1
35.500	35.000	36.000	2.550132	0	BeginTask	1
36.500	36.000	37.000	2.283456	0	FinishTask	1
37.500	37.000	38.000	1.536450	0	HandRight	1
38.500	38.000	39.000	1.226273	0	BeginTask	1
39.500	39.000	40.000	10.390412	0	BeginTask	1
40.500	40.000	41.000	36.527220	0	BeginTask	1
41.500	41.000	42.000	6.485576	0	BeginTask	1
42.500	42.000	43.000	9.844867	0	BeginTask	1
43.500	43.000	44.000	1.976260	0	BeginTask	1
44.500	44.000	45.000	1.970370	0	FinishTask	1
45.500	45.000	46.000	2.059706	1	VerticalShelf	1
46.500	46.000	47.000	2.006853	0	HandRight	1
47.500	47.000	48.000	7.424739	0	BeginTask	1
48.500	48.000	49.000	62.415283	0	BeginTask	1
49.500	49.000	50.000	4.828572	0	BeginTask	1
50.500	50.000	51.000	11.133939	0	BeginTask	1
51.500	51.000	52.000	56.355253	0	BeginTask	1
52.500	52.000	53.000	1.375246	0	BeginTask	1
53.500	53.000	54.000	2.330164	1	VerticalShelf	1
54.500	54.000	55.000	1.605884	0	HandRight	1
55.500	55.000	56.000	1.423588	0	BeginTask	1
56.500	56.000	57.000	8.257165	0	BeginTask	1
57.500	57.000	58.000	7.318168	0	BeginTask	1
58.500	58.000	59.000	1.577249	0	BeginTask	1
59.500	59.000	60.000	9.884141	0	BeginTask	1
60.500	60.000	61.000	11.342228	0	BeginTask	1
61.500	61.000	62.000	2.119213	0	FinishTask	1
62.500	62.000	63.000	2.449078	1	VerticalShelf	1
63.500	63.000	64.000	2.173295	0	HandRight	1
64.500	64.000	65.000	8.201677	0	BeginTask	1
65.500	65.000	66.000	14.776555	0	BeginTask	1
66.500	66.000	67.000	4.746422	0	BeginTask	1
67.500	67.000	68.000	5.703929	0	BeginTask	1
68.500	68.000	69.000	6.687765	0	BeginTask	1
69.500	69.000	70.000	3.472928	0	BeginTask	1
70.500	70.000	71.000	1.874782	0	FinishTask	1
71.500	71.000	72.000	2.023744	1	VerticalShelf	1
72.500	72.000	73.000	2.687427	0	HandRight	1
73.500	73.000	74.000	1.583724	0	BeginTask	1
74.500	74.000	75.000	9.246280	0	BeginTask	1
75.500	75.000	76.000	13.091308	0	BeginTask	1
76.500	76.000	77.000	3.765931	0	BeginTask	1
77.500	77.000	78.000	9.029653	0	BeginTask	1
78.500	78.000	79.000	5.364183	0	BeginTask	1
79.500	79.000	80.000	2.422259	0	FinishTask	1
80.500	80.000	81.000	1.171000	0	HandRight	1
81.500	81.000	82.000	1.766412	0	BeginTask	1
82.500	82.000	83.000	15.673871	0	BeginTask	1
83.500	83.000	84.000	21.097259	0	BeginTask	1
84.500	84.000	85.000	3.430001	0	BeginTask	1
85.500	85.000	86.000	10.833191	0	BeginTask	1
86.500	86.000	87.000	6.221983	0	BeginTask	1
87.470	87.000	87.940	1.774178	0	FinishTask	1
